
>>> [1/63] EAR | dynahate | seed=123
[Train]:  34%|███▍      | 190/553 [00:17<00:34, 10.63it/s, ce=0.0101, ear=-2.1626, loss=-0.2062]
[Train]:  34%|███▍      | 190/553 [00:17<00:34, 10.63it/s, ce=0.0104, ear=-2.1625, loss=-0.2059]
[Train]:  34%|███▍      | 190/553 [00:18<00:34, 10.63it/s, ce=0.0103, ear=-2.1630, loss=-0.2060]
[Train]:  35%|███▍      | 192/553 [00:18<00:34, 10.60it/s, ce=0.0103, ear=-2.1630, loss=-0.2060]
[Train]:  35%|███▍      | 192/553 [00:18<00:34, 10.60it/s, ce=0.0103, ear=-2.1634, loss=-0.2060]
[Train]:  35%|███▍      | 192/553 [00:18<00:34, 10.60it/s, ce=0.0103, ear=-2.1654, loss=-0.2063]
[Train]:  35%|███▌      | 194/553 [00:18<00:33, 10.59it/s, ce=0.0103, ear=-2.1654, loss=-0.2063]
[Train]:  35%|███▌      | 194/553 [00:18<00:33, 10.59it/s, ce=0.0106, ear=-2.1656, loss=-0.2059]
[Train]:  35%|███▌      | 194/553 [00:18<00:33, 10.59it/s, ce=0.0106, ear=-2.1666, loss=-0.2061]
[Train]:  35%|███▌      | 196/553 [00:18<00:33, 10.50it/s, ce=0.0106, ear=-2.1666, loss=-0.2061]
[Train]:  35%|███▌      | 196/553 [00:18<00:33, 10.50it/s, ce=0.0105, ear=-2.1672, loss=-0.2062]
[Train]:  35%|███▌      | 196/553 [00:18<00:33, 10.50it/s, ce=0.0105, ear=-2.1676, loss=-0.2062]
[Train]:  36%|███▌      | 198/553 [00:18<00:33, 10.51it/s, ce=0.0105, ear=-2.1676, loss=-0.2062]
[Train]:  36%|███▌      | 198/553 [00:18<00:33, 10.51it/s, ce=0.0107, ear=-2.1677, loss=-0.2061]
[Train]:  36%|███▌      | 198/553 [00:18<00:33, 10.51it/s, ce=0.0106, ear=-2.1676, loss=-0.2061]
[Train]:  36%|███▌      | 200/553 [00:18<00:33, 10.66it/s, ce=0.0106, ear=-2.1676, loss=-0.2061]
[Train]:  36%|███▌      | 200/553 [00:18<00:33, 10.66it/s, ce=0.0106, ear=-2.1686, loss=-0.2063]
[Train]:  36%|███▌      | 200/553 [00:19<00:33, 10.66it/s, ce=0.0106, ear=-2.1678, loss=-0.2062]
[Train]:  37%|███▋      | 202/553 [00:19<00:32, 10.71it/s, ce=0.0106, ear=-2.1678, loss=-0.2062]
[Train]:  37%|███▋      | 202/553 [00:19<00:32, 10.71it/s, ce=0.0105, ear=-2.1675, loss=-0.2062]
[Train]:  37%|███▋      | 202/553 [00:19<00:32, 10.71it/s, ce=0.0105, ear=-2.1678, loss=-0.2063]
[Train]:  37%|███▋      | 204/553 [00:19<00:32, 10.63it/s, ce=0.0105, ear=-2.1678, loss=-0.2063]
[Train]:  37%|███▋      | 204/553 [00:19<00:32, 10.63it/s, ce=0.0104, ear=-2.1691, loss=-0.2065]
[Train]:  37%|███▋      | 204/553 [00:19<00:32, 10.63it/s, ce=0.0104, ear=-2.1688, loss=-0.2065]
[Train]:  37%|███▋      | 206/553 [00:19<00:32, 10.58it/s, ce=0.0104, ear=-2.1688, loss=-0.2065]
[Train]:  37%|███▋      | 206/553 [00:19<00:32, 10.58it/s, ce=0.0103, ear=-2.1678, loss=-0.2065]
[Train]:  37%|███▋      | 206/553 [00:19<00:32, 10.58it/s, ce=0.0103, ear=-2.1676, loss=-0.2065]
[Train]:  38%|███▊      | 208/553 [00:19<00:33, 10.37it/s, ce=0.0103, ear=-2.1676, loss=-0.2065]
[Train]:  38%|███▊      | 208/553 [00:19<00:33, 10.37it/s, ce=0.0102, ear=-2.1681, loss=-0.2066]
[Train]:  38%|███▊      | 208/553 [00:19<00:33, 10.37it/s, ce=0.0102, ear=-2.1684, loss=-0.2066]
[Train]:  38%|███▊      | 210/553 [00:19<00:33, 10.24it/s, ce=0.0102, ear=-2.1684, loss=-0.2066]
[Train]:  38%|███▊      | 210/553 [00:19<00:33, 10.24it/s, ce=0.0102, ear=-2.1686, loss=-0.2067]
[Train]:  38%|███▊      | 210/553 [00:19<00:33, 10.24it/s, ce=0.0101, ear=-2.1686, loss=-0.2067]
[Train]:  38%|███▊      | 212/553 [00:19<00:32, 10.37it/s, ce=0.0101, ear=-2.1686, loss=-0.2067]
[Train]:  38%|███▊      | 212/553 [00:20<00:32, 10.37it/s, ce=0.0101, ear=-2.1701, loss=-0.2069]
[Train]:  38%|███▊      | 212/553 [00:20<00:32, 10.37it/s, ce=0.0101, ear=-2.1694, loss=-0.2069]
[Train]:  39%|███▊      | 214/553 [00:20<00:32, 10.36it/s, ce=0.0101, ear=-2.1694, loss=-0.2069]
[Train]:  39%|███▊      | 214/553 [00:20<00:32, 10.36it/s, ce=0.0101, ear=-2.1696, loss=-0.2069]
[Train]:  39%|███▊      | 214/553 [00:20<00:32, 10.36it/s, ce=0.0100, ear=-2.1692, loss=-0.2069]
[Train]:  39%|███▉      | 216/553 [00:20<00:32, 10.32it/s, ce=0.0100, ear=-2.1692, loss=-0.2069]
[Train]:  39%|███▉      | 216/553 [00:20<00:32, 10.32it/s, ce=0.0100, ear=-2.1693, loss=-0.2069]
[Train]:  39%|███▉      | 216/553 [00:20<00:32, 10.32it/s, ce=0.0100, ear=-2.1692, loss=-0.2069]
[Train]:  39%|███▉      | 218/553 [00:20<00:32, 10.45it/s, ce=0.0100, ear=-2.1692, loss=-0.2069]
[Train]:  39%|███▉      | 218/553 [00:20<00:32, 10.45it/s, ce=0.0099, ear=-2.1682, loss=-0.2069]
[Train]:  39%|███▉      | 218/553 [00:20<00:32, 10.45it/s, ce=0.0099, ear=-2.1678, loss=-0.2069]
[Train]:  40%|███▉      | 220/553 [00:20<00:31, 10.58it/s, ce=0.0099, ear=-2.1678, loss=-0.2069]
[Train]:  40%|███▉      | 220/553 [00:20<00:31, 10.58it/s, ce=0.0100, ear=-2.1684, loss=-0.2069]
[Train]:  40%|███▉      | 220/553 [00:20<00:31, 10.58it/s, ce=0.0099, ear=-2.1685, loss=-0.2069]
[Train]:  40%|████      | 222/553 [00:20<00:30, 10.68it/s, ce=0.0099, ear=-2.1685, loss=-0.2069]
[Train]:  40%|████      | 222/553 [00:21<00:30, 10.68it/s, ce=0.0099, ear=-2.1695, loss=-0.2070]
[Train]:  40%|████      | 222/553 [00:21<00:30, 10.68it/s, ce=0.0100, ear=-2.1695, loss=-0.2070]
[Train]:  41%|████      | 224/553 [00:21<00:31, 10.57it/s, ce=0.0100, ear=-2.1695, loss=-0.2070]
[Train]:  41%|████      | 224/553 [00:21<00:31, 10.57it/s, ce=0.0099, ear=-2.1696, loss=-0.2070]
[Train]:  41%|████      | 224/553 [00:21<00:31, 10.57it/s, ce=0.0132, ear=-2.1702, loss=-0.2038]
[Train]:  41%|████      | 226/553 [00:21<00:30, 10.62it/s, ce=0.0132, ear=-2.1702, loss=-0.2038]
[Train]:  41%|████      | 226/553 [00:21<00:30, 10.62it/s, ce=0.0132, ear=-2.1699, loss=-0.2038]
[Train]:  41%|████      | 226/553 [00:21<00:30, 10.62it/s, ce=0.0131, ear=-2.1701, loss=-0.2039]
[Train]:  41%|████      | 228/553 [00:21<00:30, 10.62it/s, ce=0.0131, ear=-2.1701, loss=-0.2039]
[Train]:  41%|████      | 228/553 [00:21<00:30, 10.62it/s, ce=0.0131, ear=-2.1702, loss=-0.2039]
[Train]:  41%|████      | 228/553 [00:21<00:30, 10.62it/s, ce=0.0130, ear=-2.1707, loss=-0.2040]
[Train]:  42%|████▏     | 230/553 [00:21<00:30, 10.62it/s, ce=0.0130, ear=-2.1707, loss=-0.2040]
[Train]:  42%|████▏     | 230/553 [00:21<00:30, 10.62it/s, ce=0.0130, ear=-2.1707, loss=-0.2041]
[Train]:  42%|████▏     | 230/553 [00:21<00:30, 10.62it/s, ce=0.0129, ear=-2.1703, loss=-0.2041]
[Train]:  42%|████▏     | 232/553 [00:21<00:30, 10.64it/s, ce=0.0129, ear=-2.1703, loss=-0.2041]
[Train]:  42%|████▏     | 232/553 [00:21<00:30, 10.64it/s, ce=0.0129, ear=-2.1699, loss=-0.2041]
[Train]:  42%|████▏     | 232/553 [00:22<00:30, 10.64it/s, ce=0.0129, ear=-2.1700, loss=-0.2041]
[Train]:  42%|████▏     | 234/553 [00:22<00:30, 10.55it/s, ce=0.0129, ear=-2.1700, loss=-0.2041]
[Train]:  42%|████▏     | 234/553 [00:22<00:30, 10.55it/s, ce=0.0128, ear=-2.1711, loss=-0.2043]
[Train]:  42%|████▏     | 234/553 [00:22<00:30, 10.55it/s, ce=0.0128, ear=-2.1711, loss=-0.2043]
[Train]:  43%|████▎     | 236/553 [00:22<00:29, 10.66it/s, ce=0.0128, ear=-2.1711, loss=-0.2043]
[Train]:  43%|████▎     | 236/553 [00:22<00:29, 10.66it/s, ce=0.0128, ear=-2.1709, loss=-0.2043]
[Train]:  43%|████▎     | 236/553 [00:22<00:29, 10.66it/s, ce=0.0127, ear=-2.1707, loss=-0.2043]
[Train]:  43%|████▎     | 238/553 [00:22<00:29, 10.72it/s, ce=0.0127, ear=-2.1707, loss=-0.2043]
[Train]:  43%|████▎     | 238/553 [00:22<00:29, 10.72it/s, ce=0.0127, ear=-2.1707, loss=-0.2044]
[Train]:  43%|████▎     | 238/553 [00:22<00:29, 10.72it/s, ce=0.0127, ear=-2.1708, loss=-0.2044]
[Train]:  43%|████▎     | 240/553 [00:22<00:29, 10.56it/s, ce=0.0127, ear=-2.1708, loss=-0.2044]
[Train]:  43%|████▎     | 240/553 [00:22<00:29, 10.56it/s, ce=0.0127, ear=-2.1708, loss=-0.2044]
[Train]:  43%|████▎     | 240/553 [00:22<00:29, 10.56it/s, ce=0.0126, ear=-2.1713, loss=-0.2045]
[Train]:  44%|████▍     | 242/553 [00:22<00:29, 10.53it/s, ce=0.0126, ear=-2.1713, loss=-0.2045]
[Train]:  44%|████▍     | 242/553 [00:22<00:29, 10.53it/s, ce=0.0126, ear=-2.1710, loss=-0.2045]
[Train]:  44%|████▍     | 242/553 [00:23<00:29, 10.53it/s, ce=0.0125, ear=-2.1718, loss=-0.2047]
[Train]:  44%|████▍     | 244/553 [00:23<00:29, 10.42it/s, ce=0.0125, ear=-2.1718, loss=-0.2047]
[Train]:  44%|████▍     | 244/553 [00:23<00:29, 10.42it/s, ce=0.0125, ear=-2.1718, loss=-0.2047]
[Train]:  44%|████▍     | 244/553 [00:23<00:29, 10.42it/s, ce=0.0125, ear=-2.1720, loss=-0.2047]
[Train]:  44%|████▍     | 246/553 [00:23<00:29, 10.56it/s, ce=0.0125, ear=-2.1720, loss=-0.2047]
[Train]:  44%|████▍     | 246/553 [00:23<00:29, 10.56it/s, ce=0.0124, ear=-2.1725, loss=-0.2048]
[Train]:  44%|████▍     | 246/553 [00:23<00:29, 10.56it/s, ce=0.0124, ear=-2.1717, loss=-0.2048]
[Train]:  45%|████▍     | 248/553 [00:23<00:28, 10.67it/s, ce=0.0124, ear=-2.1717, loss=-0.2048]
[Train]:  45%|████▍     | 248/553 [00:23<00:28, 10.67it/s, ce=0.0123, ear=-2.1721, loss=-0.2049]
[Train]:  45%|████▍     | 248/553 [00:23<00:28, 10.67it/s, ce=0.0123, ear=-2.1720, loss=-0.2049]
[Train]:  45%|████▌     | 250/553 [00:23<00:28, 10.69it/s, ce=0.0123, ear=-2.1720, loss=-0.2049]
[Train]:  45%|████▌     | 250/553 [00:23<00:28, 10.69it/s, ce=0.0122, ear=-2.1721, loss=-0.2050]
[Train]:  45%|████▌     | 250/553 [00:23<00:28, 10.69it/s, ce=0.0122, ear=-2.1718, loss=-0.2050]
[Train]:  46%|████▌     | 252/553 [00:23<00:28, 10.61it/s, ce=0.0122, ear=-2.1718, loss=-0.2050]
[Train]:  46%|████▌     | 252/553 [00:23<00:28, 10.61it/s, ce=0.0122, ear=-2.1719, loss=-0.2050]
[Train]:  46%|████▌     | 252/553 [00:23<00:28, 10.61it/s, ce=0.0121, ear=-2.1726, loss=-0.2051]
[Train]:  46%|████▌     | 254/553 [00:23<00:28, 10.54it/s, ce=0.0121, ear=-2.1726, loss=-0.2051]
[Train]:  46%|████▌     | 254/553 [00:24<00:28, 10.54it/s, ce=0.0121, ear=-2.1730, loss=-0.2052]
[Train]:  46%|████▌     | 254/553 [00:24<00:28, 10.54it/s, ce=0.0120, ear=-2.1733, loss=-0.2053]
[Train]:  46%|████▋     | 256/553 [00:24<00:27, 10.65it/s, ce=0.0120, ear=-2.1733, loss=-0.2053]
[Train]:  46%|████▋     | 256/553 [00:24<00:27, 10.65it/s, ce=0.0120, ear=-2.1729, loss=-0.2053]
[Train]:  46%|████▋     | 256/553 [00:24<00:27, 10.65it/s, ce=0.0120, ear=-2.1723, loss=-0.2053]
[Train]:  47%|████▋     | 258/553 [00:24<00:27, 10.73it/s, ce=0.0120, ear=-2.1723, loss=-0.2053]
[Train]:  47%|████▋     | 258/553 [00:24<00:27, 10.73it/s, ce=0.0119, ear=-2.1723, loss=-0.2053]
[Train]:  47%|████▋     | 258/553 [00:24<00:27, 10.73it/s, ce=0.0119, ear=-2.1722, loss=-0.2053]
[Train]:  47%|████▋     | 260/553 [00:24<00:27, 10.66it/s, ce=0.0119, ear=-2.1722, loss=-0.2053]
[Train]:  47%|████▋     | 260/553 [00:24<00:27, 10.66it/s, ce=0.0118, ear=-2.1720, loss=-0.2054]
[Train]:  47%|████▋     | 260/553 [00:24<00:27, 10.66it/s, ce=0.0121, ear=-2.1719, loss=-0.2051]
[Train]:  47%|████▋     | 262/553 [00:24<00:28, 10.35it/s, ce=0.0121, ear=-2.1719, loss=-0.2051]
[Train]:  47%|████▋     | 262/553 [00:24<00:28, 10.35it/s, ce=0.0121, ear=-2.1719, loss=-0.2051]
[Train]:  47%|████▋     | 262/553 [00:24<00:28, 10.35it/s, ce=0.0120, ear=-2.1719, loss=-0.2051]
[Train]:  48%|████▊     | 264/553 [00:24<00:28, 10.32it/s, ce=0.0120, ear=-2.1719, loss=-0.2051]
[Train]:  48%|████▊     | 264/553 [00:25<00:28, 10.32it/s, ce=0.0120, ear=-2.1722, loss=-0.2052]
[Train]:  48%|████▊     | 264/553 [00:25<00:28, 10.32it/s, ce=0.0120, ear=-2.1724, loss=-0.2053]
[Train]:  48%|████▊     | 266/553 [00:25<00:27, 10.41it/s, ce=0.0120, ear=-2.1724, loss=-0.2053]
[Train]:  48%|████▊     | 266/553 [00:25<00:27, 10.41it/s, ce=0.0119, ear=-2.1731, loss=-0.2054]
[Train]:  48%|████▊     | 266/553 [00:25<00:27, 10.41it/s, ce=0.0119, ear=-2.1731, loss=-0.2054]
[Train]:  48%|████▊     | 268/553 [00:25<00:26, 10.58it/s, ce=0.0119, ear=-2.1731, loss=-0.2054]
[Train]:  48%|████▊     | 268/553 [00:25<00:26, 10.58it/s, ce=0.0119, ear=-2.1737, loss=-0.2055]
[Train]:  48%|████▊     | 268/553 [00:25<00:26, 10.58it/s, ce=0.0118, ear=-2.1741, loss=-0.2056]
[Train]:  49%|████▉     | 270/553 [00:25<00:26, 10.53it/s, ce=0.0118, ear=-2.1741, loss=-0.2056]
[Train]:  49%|████▉     | 270/553 [00:25<00:26, 10.53it/s, ce=0.0118, ear=-2.1737, loss=-0.2056]
[Train]:  49%|████▉     | 270/553 [00:25<00:26, 10.53it/s, ce=0.0118, ear=-2.1737, loss=-0.2056]
[Train]:  49%|████▉     | 272/553 [00:25<00:26, 10.49it/s, ce=0.0118, ear=-2.1737, loss=-0.2056]
[Train]:  49%|████▉     | 272/553 [00:25<00:26, 10.49it/s, ce=0.0117, ear=-2.1739, loss=-0.2057]
[Train]:  49%|████▉     | 272/553 [00:25<00:26, 10.49it/s, ce=0.0117, ear=-2.1739, loss=-0.2057]
[Train]:  50%|████▉     | 274/553 [00:25<00:26, 10.37it/s, ce=0.0117, ear=-2.1739, loss=-0.2057]
[Train]:  50%|████▉     | 274/553 [00:25<00:26, 10.37it/s, ce=0.0117, ear=-2.1735, loss=-0.2056]
[Train]:  50%|████▉     | 274/553 [00:26<00:26, 10.37it/s, ce=0.0117, ear=-2.1736, loss=-0.2056]
[Train]:  50%|████▉     | 276/553 [00:26<00:26, 10.37it/s, ce=0.0117, ear=-2.1736, loss=-0.2056]
[Train]:  50%|████▉     | 276/553 [00:26<00:26, 10.37it/s, ce=0.0117, ear=-2.1738, loss=-0.2057]
[Train]:  50%|████▉     | 276/553 [00:26<00:26, 10.37it/s, ce=0.0117, ear=-2.1735, loss=-0.2057]
[Train]:  50%|█████     | 278/553 [00:26<00:26, 10.31it/s, ce=0.0117, ear=-2.1735, loss=-0.2057]
[Train]:  50%|█████     | 278/553 [00:26<00:26, 10.31it/s, ce=0.0116, ear=-2.1733, loss=-0.2057]
[Train]:  50%|█████     | 278/553 [00:26<00:26, 10.31it/s, ce=0.0116, ear=-2.1737, loss=-0.2058]
[Train]:  51%|█████     | 280/553 [00:26<00:26, 10.34it/s, ce=0.0116, ear=-2.1737, loss=-0.2058]
[Train]:  51%|█████     | 280/553 [00:26<00:26, 10.34it/s, ce=0.0116, ear=-2.1737, loss=-0.2058]
[Train]:  51%|█████     | 280/553 [00:26<00:26, 10.34it/s, ce=0.0115, ear=-2.1746, loss=-0.2059]
[Train]:  51%|█████     | 282/553 [00:26<00:26, 10.16it/s, ce=0.0115, ear=-2.1746, loss=-0.2059]
[Train]:  51%|█████     | 282/553 [00:26<00:26, 10.16it/s, ce=0.0120, ear=-2.1749, loss=-0.2054]
[Train]:  51%|█████     | 282/553 [00:26<00:26, 10.16it/s, ce=0.0120, ear=-2.1747, loss=-0.2055]
[Train]:  51%|█████▏    | 284/553 [00:26<00:25, 10.36it/s, ce=0.0120, ear=-2.1747, loss=-0.2055]
[Train]:  51%|█████▏    | 284/553 [00:26<00:25, 10.36it/s, ce=0.0120, ear=-2.1753, loss=-0.2056]
[Train]:  51%|█████▏    | 284/553 [00:27<00:25, 10.36it/s, ce=0.0120, ear=-2.1750, loss=-0.2055]
[Train]:  52%|█████▏    | 286/553 [00:27<00:25, 10.51it/s, ce=0.0120, ear=-2.1750, loss=-0.2055]
[Train]:  52%|█████▏    | 286/553 [00:27<00:25, 10.51it/s, ce=0.0120, ear=-2.1749, loss=-0.2055]
[Train]:  52%|█████▏    | 286/553 [00:27<00:25, 10.51it/s, ce=0.0119, ear=-2.1749, loss=-0.2056]
[Train]:  52%|█████▏    | 288/553 [00:27<00:25, 10.50it/s, ce=0.0119, ear=-2.1749, loss=-0.2056]
[Train]:  52%|█████▏    | 288/553 [00:27<00:25, 10.50it/s, ce=0.0119, ear=-2.1751, loss=-0.2056]
[Train]:  52%|█████▏    | 288/553 [00:27<00:25, 10.50it/s, ce=0.0119, ear=-2.1751, loss=-0.2057]
[Train]:  52%|█████▏    | 290/553 [00:27<00:25, 10.47it/s, ce=0.0119, ear=-2.1751, loss=-0.2057]
[Train]:  52%|█████▏    | 290/553 [00:27<00:25, 10.47it/s, ce=0.0118, ear=-2.1757, loss=-0.2057]
[Train]:  52%|█████▏    | 290/553 [00:27<00:25, 10.47it/s, ce=0.0118, ear=-2.1759, loss=-0.2058]
[Train]:  53%|█████▎    | 292/553 [00:27<00:25, 10.33it/s, ce=0.0118, ear=-2.1759, loss=-0.2058]
[Train]:  53%|█████▎    | 292/553 [00:27<00:25, 10.33it/s, ce=0.0118, ear=-2.1760, loss=-0.2058]
[Train]:  53%|█████▎    | 292/553 [00:27<00:25, 10.33it/s, ce=0.0117, ear=-2.1755, loss=-0.2058]
[Train]:  53%|█████▎    | 294/553 [00:27<00:24, 10.46it/s, ce=0.0117, ear=-2.1755, loss=-0.2058]
[Train]:  53%|█████▎    | 294/553 [00:27<00:24, 10.46it/s, ce=0.0117, ear=-2.1753, loss=-0.2058]
[Train]:  53%|█████▎    | 294/553 [00:27<00:24, 10.46it/s, ce=0.0116, ear=-2.1757, loss=-0.2059]
[Train]:  54%|█████▎    | 296/553 [00:27<00:24, 10.46it/s, ce=0.0116, ear=-2.1757, loss=-0.2059]
[Train]:  54%|█████▎    | 296/553 [00:28<00:24, 10.46it/s, ce=0.0116, ear=-2.1748, loss=-0.2059]
[Train]:  54%|█████▎    | 296/553 [00:28<00:24, 10.46it/s, ce=0.0116, ear=-2.1743, loss=-0.2059]
[Train]:  54%|█████▍    | 298/553 [00:28<00:24, 10.58it/s, ce=0.0116, ear=-2.1743, loss=-0.2059]
[Train]:  54%|█████▍    | 298/553 [00:28<00:24, 10.58it/s, ce=0.0115, ear=-2.1745, loss=-0.2059]
[Train]:  54%|█████▍    | 298/553 [00:28<00:24, 10.58it/s, ce=0.0115, ear=-2.1741, loss=-0.2059]
[Train]:  54%|█████▍    | 300/553 [00:28<00:23, 10.56it/s, ce=0.0115, ear=-2.1741, loss=-0.2059]
[Train]:  54%|█████▍    | 300/553 [00:28<00:23, 10.56it/s, ce=0.0115, ear=-2.1744, loss=-0.2060]
[Train]:  54%|█████▍    | 300/553 [00:28<00:23, 10.56it/s, ce=0.0114, ear=-2.1745, loss=-0.2060]
[Train]:  55%|█████▍    | 302/553 [00:28<00:24, 10.45it/s, ce=0.0114, ear=-2.1745, loss=-0.2060]
[Train]:  55%|█████▍    | 302/553 [00:28<00:24, 10.45it/s, ce=0.0114, ear=-2.1749, loss=-0.2061]
[Train]:  55%|█████▍    | 302/553 [00:28<00:24, 10.45it/s, ce=0.0114, ear=-2.1749, loss=-0.2061]
[Train]:  55%|█████▍    | 304/553 [00:28<00:23, 10.56it/s, ce=0.0114, ear=-2.1749, loss=-0.2061]
[Train]:  55%|█████▍    | 304/553 [00:28<00:23, 10.56it/s, ce=0.0113, ear=-2.1753, loss=-0.2062]
[Train]:  55%|█████▍    | 304/553 [00:28<00:23, 10.56it/s, ce=0.0113, ear=-2.1756, loss=-0.2063]
[Train]:  55%|█████▌    | 306/553 [00:28<00:23, 10.66it/s, ce=0.0113, ear=-2.1756, loss=-0.2063]
[Train]:  55%|█████▌    | 306/553 [00:29<00:23, 10.66it/s, ce=0.0113, ear=-2.1756, loss=-0.2063]
[Train]:  55%|█████▌    | 306/553 [00:29<00:23, 10.66it/s, ce=0.0112, ear=-2.1759, loss=-0.2063]
[Train]:  56%|█████▌    | 308/553 [00:29<00:22, 10.74it/s, ce=0.0112, ear=-2.1759, loss=-0.2063]
[Train]:  56%|█████▌    | 308/553 [00:29<00:22, 10.74it/s, ce=0.0112, ear=-2.1757, loss=-0.2064]
[Train]:  56%|█████▌    | 308/553 [00:29<00:22, 10.74it/s, ce=0.0112, ear=-2.1766, loss=-0.2065]
[Train]:  56%|█████▌    | 310/553 [00:29<00:22, 10.74it/s, ce=0.0112, ear=-2.1766, loss=-0.2065]
[Train]:  56%|█████▌    | 310/553 [00:29<00:22, 10.74it/s, ce=0.0111, ear=-2.1761, loss=-0.2065]
[Train]:  56%|█████▌    | 310/553 [00:29<00:22, 10.74it/s, ce=0.0111, ear=-2.1765, loss=-0.2065]
[Train]:  56%|█████▋    | 312/553 [00:29<00:22, 10.55it/s, ce=0.0111, ear=-2.1765, loss=-0.2065]
[Train]:  56%|█████▋    | 312/553 [00:29<00:22, 10.55it/s, ce=0.0111, ear=-2.1771, loss=-0.2066]
[Train]:  56%|█████▋    | 312/553 [00:29<00:22, 10.55it/s, ce=0.0111, ear=-2.1772, loss=-0.2066]
[Train]:  57%|█████▋    | 314/553 [00:29<00:22, 10.42it/s, ce=0.0111, ear=-2.1772, loss=-0.2066]
[Train]:  57%|█████▋    | 314/553 [00:29<00:22, 10.42it/s, ce=0.0110, ear=-2.1778, loss=-0.2067]
[Train]:  57%|█████▋    | 314/553 [00:29<00:22, 10.42it/s, ce=0.0111, ear=-2.1782, loss=-0.2068]
[Train]:  57%|█████▋    | 316/553 [00:29<00:22, 10.54it/s, ce=0.0111, ear=-2.1782, loss=-0.2068]
[Train]:  57%|█████▋    | 316/553 [00:29<00:22, 10.54it/s, ce=0.0110, ear=-2.1782, loss=-0.2068]
[Train]:  57%|█████▋    | 316/553 [00:30<00:22, 10.54it/s, ce=0.0110, ear=-2.1785, loss=-0.2068]
[Train]:  58%|█████▊    | 318/553 [00:30<00:22, 10.66it/s, ce=0.0110, ear=-2.1785, loss=-0.2068]
[Train]:  58%|█████▊    | 318/553 [00:30<00:22, 10.66it/s, ce=0.0110, ear=-2.1785, loss=-0.2068]
[Train]:  58%|█████▊    | 318/553 [00:30<00:22, 10.66it/s, ce=0.0110, ear=-2.1782, loss=-0.2068]
[Train]:  58%|█████▊    | 320/553 [00:30<00:21, 10.68it/s, ce=0.0110, ear=-2.1782, loss=-0.2068]
[Train]:  58%|█████▊    | 320/553 [00:30<00:21, 10.68it/s, ce=0.0110, ear=-2.1786, loss=-0.2069]
[Train]:  58%|█████▊    | 320/553 [00:30<00:21, 10.68it/s, ce=0.0110, ear=-2.1791, loss=-0.2070]
[Train]:  58%|█████▊    | 322/553 [00:30<00:21, 10.62it/s, ce=0.0110, ear=-2.1791, loss=-0.2070]
[Train]:  58%|█████▊    | 322/553 [00:30<00:21, 10.62it/s, ce=0.0109, ear=-2.1787, loss=-0.2069]
[Train]:  58%|█████▊    | 322/553 [00:30<00:21, 10.62it/s, ce=0.0109, ear=-2.1797, loss=-0.2071]
[Train]:  59%|█████▊    | 324/553 [00:30<00:21, 10.69it/s, ce=0.0109, ear=-2.1797, loss=-0.2071]
[Train]:  59%|█████▊    | 324/553 [00:30<00:21, 10.69it/s, ce=0.0109, ear=-2.1803, loss=-0.2072]
[Train]:  59%|█████▊    | 324/553 [00:30<00:21, 10.69it/s, ce=0.0108, ear=-2.1805, loss=-0.2072]
[Train]:  59%|█████▉    | 326/553 [00:30<00:21, 10.64it/s, ce=0.0108, ear=-2.1805, loss=-0.2072]
[Train]:  59%|█████▉    | 326/553 [00:30<00:21, 10.64it/s, ce=0.0108, ear=-2.1809, loss=-0.2073]
[Train]:  59%|█████▉    | 326/553 [00:30<00:21, 10.64it/s, ce=0.0108, ear=-2.1815, loss=-0.2074]
[Train]:  59%|█████▉    | 328/553 [00:30<00:20, 10.73it/s, ce=0.0108, ear=-2.1815, loss=-0.2074]
[Train]:  59%|█████▉    | 328/553 [00:31<00:20, 10.73it/s, ce=0.0108, ear=-2.1813, loss=-0.2074]
[Train]:  59%|█████▉    | 328/553 [00:31<00:20, 10.73it/s, ce=0.0107, ear=-2.1819, loss=-0.2075]
[Train]:  60%|█████▉    | 330/553 [00:31<00:20, 10.71it/s, ce=0.0107, ear=-2.1819, loss=-0.2075]
[Train]:  60%|█████▉    | 330/553 [00:31<00:20, 10.71it/s, ce=0.0107, ear=-2.1817, loss=-0.2075]
[Train]:  60%|█████▉    | 330/553 [00:31<00:20, 10.71it/s, ce=0.0107, ear=-2.1818, loss=-0.2075]
[Train]:  60%|██████    | 332/553 [00:31<00:20, 10.67it/s, ce=0.0107, ear=-2.1818, loss=-0.2075]
[Train]:  60%|██████    | 332/553 [00:31<00:20, 10.67it/s, ce=0.0106, ear=-2.1826, loss=-0.2076]
[Train]:  60%|██████    | 332/553 [00:31<00:20, 10.67it/s, ce=0.0106, ear=-2.1825, loss=-0.2076]
[Train]:  60%|██████    | 334/553 [00:31<00:20, 10.72it/s, ce=0.0106, ear=-2.1825, loss=-0.2076]
[Train]:  60%|██████    | 334/553 [00:31<00:20, 10.72it/s, ce=0.0106, ear=-2.1828, loss=-0.2077]
[Train]:  60%|██████    | 334/553 [00:31<00:20, 10.72it/s, ce=0.0106, ear=-2.1827, loss=-0.2077]
[Train]:  61%|██████    | 336/553 [00:31<00:20, 10.77it/s, ce=0.0106, ear=-2.1827, loss=-0.2077]
[Train]:  61%|██████    | 336/553 [00:31<00:20, 10.77it/s, ce=0.0105, ear=-2.1827, loss=-0.2077]
