
>>> [1/63] EAR | toxigen | seed=42
[Train]:  36%|███▌      | 162/448 [00:15<00:26, 10.96it/s, ce=0.0573, ear=-2.8469, loss=-0.2274]
[Train]:  37%|███▋      | 164/448 [00:15<00:25, 11.00it/s, ce=0.0573, ear=-2.8469, loss=-0.2274]
[Train]:  37%|███▋      | 164/448 [00:15<00:25, 11.00it/s, ce=0.0570, ear=-2.8460, loss=-0.2276]
[Train]:  37%|███▋      | 164/448 [00:15<00:25, 11.00it/s, ce=0.0567, ear=-2.8449, loss=-0.2278]
[Train]:  37%|███▋      | 166/448 [00:15<00:25, 11.01it/s, ce=0.0567, ear=-2.8449, loss=-0.2278]
[Train]:  37%|███▋      | 166/448 [00:15<00:25, 11.01it/s, ce=0.0564, ear=-2.8446, loss=-0.2280]
[Train]:  37%|███▋      | 166/448 [00:15<00:25, 11.01it/s, ce=0.0563, ear=-2.8445, loss=-0.2282]
[Train]:  38%|███▊      | 168/448 [00:15<00:25, 10.81it/s, ce=0.0563, ear=-2.8445, loss=-0.2282]
[Train]:  38%|███▊      | 168/448 [00:15<00:25, 10.81it/s, ce=0.0561, ear=-2.8438, loss=-0.2283]
[Train]:  38%|███▊      | 168/448 [00:15<00:25, 10.81it/s, ce=0.0563, ear=-2.8434, loss=-0.2280]
[Train]:  38%|███▊      | 170/448 [00:15<00:25, 10.81it/s, ce=0.0563, ear=-2.8434, loss=-0.2280]
[Train]:  38%|███▊      | 170/448 [00:15<00:25, 10.81it/s, ce=0.0560, ear=-2.8441, loss=-0.2284]
[Train]:  38%|███▊      | 170/448 [00:15<00:25, 10.81it/s, ce=0.0575, ear=-2.8432, loss=-0.2268]
[Train]:  38%|███▊      | 172/448 [00:15<00:25, 10.78it/s, ce=0.0575, ear=-2.8432, loss=-0.2268]
[Train]:  38%|███▊      | 172/448 [00:16<00:25, 10.78it/s, ce=0.0573, ear=-2.8437, loss=-0.2271]
[Train]:  38%|███▊      | 172/448 [00:16<00:25, 10.78it/s, ce=0.0570, ear=-2.8441, loss=-0.2274]
[Train]:  39%|███▉      | 174/448 [00:16<00:25, 10.86it/s, ce=0.0570, ear=-2.8441, loss=-0.2274]
[Train]:  39%|███▉      | 174/448 [00:16<00:25, 10.86it/s, ce=0.0568, ear=-2.8439, loss=-0.2276]
[Train]:  39%|███▉      | 174/448 [00:16<00:25, 10.86it/s, ce=0.0565, ear=-2.8441, loss=-0.2279]
[Train]:  39%|███▉      | 176/448 [00:16<00:24, 10.92it/s, ce=0.0565, ear=-2.8441, loss=-0.2279]
[Train]:  39%|███▉      | 176/448 [00:16<00:24, 10.92it/s, ce=0.0563, ear=-2.8434, loss=-0.2280]
[Train]:  39%|███▉      | 176/448 [00:16<00:24, 10.92it/s, ce=0.0562, ear=-2.8427, loss=-0.2281]
[Train]:  40%|███▉      | 178/448 [00:16<00:24, 10.87it/s, ce=0.0562, ear=-2.8427, loss=-0.2281]
[Train]:  40%|███▉      | 178/448 [00:16<00:24, 10.87it/s, ce=0.0565, ear=-2.8415, loss=-0.2276]
[Train]:  40%|███▉      | 178/448 [00:16<00:24, 10.87it/s, ce=0.0564, ear=-2.8421, loss=-0.2278]
[Train]:  40%|████      | 180/448 [00:16<00:24, 10.78it/s, ce=0.0564, ear=-2.8421, loss=-0.2278]
[Train]:  40%|████      | 180/448 [00:16<00:24, 10.78it/s, ce=0.0561, ear=-2.8421, loss=-0.2281]
[Train]:  40%|████      | 180/448 [00:16<00:24, 10.78it/s, ce=0.0559, ear=-2.8422, loss=-0.2283]
[Train]:  41%|████      | 182/448 [00:16<00:24, 10.72it/s, ce=0.0559, ear=-2.8422, loss=-0.2283]
[Train]:  41%|████      | 182/448 [00:16<00:24, 10.72it/s, ce=0.0557, ear=-2.8437, loss=-0.2287]
[Train]:  41%|████      | 182/448 [00:17<00:24, 10.72it/s, ce=0.0555, ear=-2.8430, loss=-0.2288]
[Train]:  41%|████      | 184/448 [00:17<00:25, 10.47it/s, ce=0.0555, ear=-2.8430, loss=-0.2288]
[Train]:  41%|████      | 184/448 [00:17<00:25, 10.47it/s, ce=0.0572, ear=-2.8425, loss=-0.2270]
[Train]:  41%|████      | 184/448 [00:17<00:25, 10.47it/s, ce=0.0569, ear=-2.8425, loss=-0.2273]
[Train]:  42%|████▏     | 186/448 [00:17<00:25, 10.39it/s, ce=0.0569, ear=-2.8425, loss=-0.2273]
[Train]:  42%|████▏     | 186/448 [00:17<00:25, 10.39it/s, ce=0.0571, ear=-2.8425, loss=-0.2271]
[Train]:  42%|████▏     | 186/448 [00:17<00:25, 10.39it/s, ce=0.0569, ear=-2.8423, loss=-0.2274]
[Train]:  42%|████▏     | 188/448 [00:17<00:25, 10.24it/s, ce=0.0569, ear=-2.8423, loss=-0.2274]
[Train]:  42%|████▏     | 188/448 [00:17<00:25, 10.24it/s, ce=0.0568, ear=-2.8416, loss=-0.2274]
[Train]:  42%|████▏     | 188/448 [00:17<00:25, 10.24it/s, ce=0.0565, ear=-2.8412, loss=-0.2276]
[Train]:  42%|████▏     | 190/448 [00:17<00:24, 10.46it/s, ce=0.0565, ear=-2.8412, loss=-0.2276]
[Train]:  42%|████▏     | 190/448 [00:17<00:24, 10.46it/s, ce=0.0562, ear=-2.8414, loss=-0.2279]
[Train]:  42%|████▏     | 190/448 [00:17<00:24, 10.46it/s, ce=0.0560, ear=-2.8421, loss=-0.2282]
[Train]:  43%|████▎     | 192/448 [00:17<00:24, 10.66it/s, ce=0.0560, ear=-2.8421, loss=-0.2282]
[Train]:  43%|████▎     | 192/448 [00:17<00:24, 10.66it/s, ce=0.0558, ear=-2.8424, loss=-0.2284]
[Train]:  43%|████▎     | 192/448 [00:18<00:24, 10.66it/s, ce=0.0557, ear=-2.8424, loss=-0.2286]
[Train]:  43%|████▎     | 194/448 [00:18<00:23, 10.64it/s, ce=0.0557, ear=-2.8424, loss=-0.2286]
[Train]:  43%|████▎     | 194/448 [00:18<00:23, 10.64it/s, ce=0.0557, ear=-2.8433, loss=-0.2287]
[Train]:  43%|████▎     | 194/448 [00:18<00:23, 10.64it/s, ce=0.0554, ear=-2.8432, loss=-0.2289]
[Train]:  44%|████▍     | 196/448 [00:18<00:23, 10.73it/s, ce=0.0554, ear=-2.8432, loss=-0.2289]
[Train]:  44%|████▍     | 196/448 [00:18<00:23, 10.73it/s, ce=0.0552, ear=-2.8423, loss=-0.2290]
[Train]:  44%|████▍     | 196/448 [00:18<00:23, 10.73it/s, ce=0.0549, ear=-2.8422, loss=-0.2293]
[Train]:  44%|████▍     | 198/448 [00:18<00:23, 10.80it/s, ce=0.0549, ear=-2.8422, loss=-0.2293]
[Train]:  44%|████▍     | 198/448 [00:18<00:23, 10.80it/s, ce=0.0548, ear=-2.8432, loss=-0.2295]
[Train]:  44%|████▍     | 198/448 [00:18<00:23, 10.80it/s, ce=0.0546, ear=-2.8427, loss=-0.2297]
[Train]:  45%|████▍     | 200/448 [00:18<00:23, 10.75it/s, ce=0.0546, ear=-2.8427, loss=-0.2297]
[Train]:  45%|████▍     | 200/448 [00:18<00:23, 10.75it/s, ce=0.0544, ear=-2.8422, loss=-0.2298]
[Train]:  45%|████▍     | 200/448 [00:18<00:23, 10.75it/s, ce=0.0552, ear=-2.8428, loss=-0.2291]
[Train]:  45%|████▌     | 202/448 [00:18<00:22, 10.88it/s, ce=0.0552, ear=-2.8428, loss=-0.2291]
[Train]:  45%|████▌     | 202/448 [00:18<00:22, 10.88it/s, ce=0.0549, ear=-2.8427, loss=-0.2293]
[Train]:  45%|████▌     | 202/448 [00:18<00:22, 10.88it/s, ce=0.0549, ear=-2.8428, loss=-0.2294]
[Train]:  46%|████▌     | 204/448 [00:18<00:22, 10.98it/s, ce=0.0549, ear=-2.8428, loss=-0.2294]
[Train]:  46%|████▌     | 204/448 [00:19<00:22, 10.98it/s, ce=0.0546, ear=-2.8424, loss=-0.2296]
[Train]:  46%|████▌     | 204/448 [00:19<00:22, 10.98it/s, ce=0.0547, ear=-2.8422, loss=-0.2295]
[Train]:  46%|████▌     | 206/448 [00:19<00:21, 11.03it/s, ce=0.0547, ear=-2.8422, loss=-0.2295]
[Train]:  46%|████▌     | 206/448 [00:19<00:21, 11.03it/s, ce=0.0552, ear=-2.8422, loss=-0.2290]
[Train]:  46%|████▌     | 206/448 [00:19<00:21, 11.03it/s, ce=0.0550, ear=-2.8429, loss=-0.2292]
[Train]:  46%|████▋     | 208/448 [00:19<00:21, 11.00it/s, ce=0.0550, ear=-2.8429, loss=-0.2292]
[Train]:  46%|████▋     | 208/448 [00:19<00:21, 11.00it/s, ce=0.0548, ear=-2.8428, loss=-0.2295]
[Train]:  46%|████▋     | 208/448 [00:19<00:21, 11.00it/s, ce=0.0546, ear=-2.8419, loss=-0.2296]
[Train]:  47%|████▋     | 210/448 [00:19<00:21, 10.89it/s, ce=0.0546, ear=-2.8419, loss=-0.2296]
[Train]:  47%|████▋     | 210/448 [00:19<00:21, 10.89it/s, ce=0.0544, ear=-2.8412, loss=-0.2297]
[Train]:  47%|████▋     | 210/448 [00:19<00:21, 10.89it/s, ce=0.0546, ear=-2.8412, loss=-0.2295]
[Train]:  47%|████▋     | 212/448 [00:19<00:21, 10.98it/s, ce=0.0546, ear=-2.8412, loss=-0.2295]
[Train]:  47%|████▋     | 212/448 [00:19<00:21, 10.98it/s, ce=0.0544, ear=-2.8412, loss=-0.2297]
[Train]:  47%|████▋     | 212/448 [00:19<00:21, 10.98it/s, ce=0.0541, ear=-2.8408, loss=-0.2299]
[Train]:  48%|████▊     | 214/448 [00:19<00:21, 11.03it/s, ce=0.0541, ear=-2.8408, loss=-0.2299]
[Train]:  48%|████▊     | 214/448 [00:19<00:21, 11.03it/s, ce=0.0544, ear=-2.8411, loss=-0.2298]
[Train]:  48%|████▊     | 214/448 [00:20<00:21, 11.03it/s, ce=0.0542, ear=-2.8402, loss=-0.2298]
[Train]:  48%|████▊     | 216/448 [00:20<00:20, 11.06it/s, ce=0.0542, ear=-2.8402, loss=-0.2298]
[Train]:  48%|████▊     | 216/448 [00:20<00:20, 11.06it/s, ce=0.0549, ear=-2.8406, loss=-0.2292]
[Train]:  48%|████▊     | 216/448 [00:20<00:20, 11.06it/s, ce=0.0547, ear=-2.8413, loss=-0.2294]
[Train]:  49%|████▊     | 218/448 [00:20<00:20, 10.99it/s, ce=0.0547, ear=-2.8413, loss=-0.2294]
[Train]:  49%|████▊     | 218/448 [00:20<00:20, 10.99it/s, ce=0.0545, ear=-2.8413, loss=-0.2296]
[Train]:  49%|████▊     | 218/448 [00:20<00:20, 10.99it/s, ce=0.0547, ear=-2.8416, loss=-0.2294]
[Train]:  49%|████▉     | 220/448 [00:20<00:21, 10.84it/s, ce=0.0547, ear=-2.8416, loss=-0.2294]
[Train]:  49%|████▉     | 220/448 [00:20<00:21, 10.84it/s, ce=0.0545, ear=-2.8411, loss=-0.2296]
[Train]:  49%|████▉     | 220/448 [00:20<00:21, 10.84it/s, ce=0.0543, ear=-2.8411, loss=-0.2298]
[Train]:  50%|████▉     | 222/448 [00:20<00:20, 10.92it/s, ce=0.0543, ear=-2.8411, loss=-0.2298]
[Train]:  50%|████▉     | 222/448 [00:20<00:20, 10.92it/s, ce=0.0541, ear=-2.8418, loss=-0.2301]
[Train]:  50%|████▉     | 222/448 [00:20<00:20, 10.92it/s, ce=0.0540, ear=-2.8416, loss=-0.2302]
[Train]:  50%|█████     | 224/448 [00:20<00:20, 11.00it/s, ce=0.0540, ear=-2.8416, loss=-0.2302]
[Train]:  50%|█████     | 224/448 [00:20<00:20, 11.00it/s, ce=0.0538, ear=-2.8427, loss=-0.2305]
[Train]:  50%|█████     | 224/448 [00:20<00:20, 11.00it/s, ce=0.0548, ear=-2.8434, loss=-0.2295]
[Train]:  50%|█████     | 226/448 [00:20<00:20, 11.04it/s, ce=0.0548, ear=-2.8434, loss=-0.2295]
[Train]:  50%|█████     | 226/448 [00:21<00:20, 11.04it/s, ce=0.0546, ear=-2.8437, loss=-0.2298]
[Train]:  50%|█████     | 226/448 [00:21<00:20, 11.04it/s, ce=0.0546, ear=-2.8440, loss=-0.2298]
[Train]:  51%|█████     | 228/448 [00:21<00:19, 11.06it/s, ce=0.0546, ear=-2.8440, loss=-0.2298]
[Train]:  51%|█████     | 228/448 [00:21<00:19, 11.06it/s, ce=0.0545, ear=-2.8443, loss=-0.2299]
[Train]:  51%|█████     | 228/448 [00:21<00:19, 11.06it/s, ce=0.0545, ear=-2.8445, loss=-0.2300]
[Train]:  51%|█████▏    | 230/448 [00:21<00:19, 10.96it/s, ce=0.0545, ear=-2.8445, loss=-0.2300]
[Train]:  51%|█████▏    | 230/448 [00:21<00:19, 10.96it/s, ce=0.0555, ear=-2.8440, loss=-0.2289]
[Train]:  51%|█████▏    | 230/448 [00:21<00:19, 10.96it/s, ce=0.0556, ear=-2.8436, loss=-0.2288]
[Train]:  52%|█████▏    | 232/448 [00:21<00:19, 10.97it/s, ce=0.0556, ear=-2.8436, loss=-0.2288]
[Train]:  52%|█████▏    | 232/448 [00:21<00:19, 10.97it/s, ce=0.0553, ear=-2.8446, loss=-0.2291]
[Train]:  52%|█████▏    | 232/448 [00:21<00:19, 10.97it/s, ce=0.0551, ear=-2.8446, loss=-0.2293]
[Train]:  52%|█████▏    | 234/448 [00:21<00:19, 11.03it/s, ce=0.0551, ear=-2.8446, loss=-0.2293]
[Train]:  52%|█████▏    | 234/448 [00:21<00:19, 11.03it/s, ce=0.0549, ear=-2.8444, loss=-0.2295]
[Train]:  52%|█████▏    | 234/448 [00:21<00:19, 11.03it/s, ce=0.0548, ear=-2.8447, loss=-0.2297]
[Train]:  53%|█████▎    | 236/448 [00:21<00:19, 11.03it/s, ce=0.0548, ear=-2.8447, loss=-0.2297]
[Train]:  53%|█████▎    | 236/448 [00:21<00:19, 11.03it/s, ce=0.0546, ear=-2.8443, loss=-0.2298]
[Train]:  53%|█████▎    | 236/448 [00:22<00:19, 11.03it/s, ce=0.0544, ear=-2.8446, loss=-0.2301]
[Train]:  53%|█████▎    | 238/448 [00:22<00:18, 11.06it/s, ce=0.0544, ear=-2.8446, loss=-0.2301]
[Train]:  53%|█████▎    | 238/448 [00:22<00:18, 11.06it/s, ce=0.0542, ear=-2.8448, loss=-0.2303]
[Train]:  53%|█████▎    | 238/448 [00:22<00:18, 11.06it/s, ce=0.0541, ear=-2.8447, loss=-0.2304]
[Train]:  54%|█████▎    | 240/448 [00:22<00:18, 11.04it/s, ce=0.0541, ear=-2.8447, loss=-0.2304]
[Train]:  54%|█████▎    | 240/448 [00:22<00:18, 11.04it/s, ce=0.0540, ear=-2.8442, loss=-0.2304]
[Train]:  54%|█████▎    | 240/448 [00:22<00:18, 11.04it/s, ce=0.0540, ear=-2.8448, loss=-0.2304]
[Train]:  54%|█████▍    | 242/448 [00:22<00:18, 10.99it/s, ce=0.0540, ear=-2.8448, loss=-0.2304]
[Train]:  54%|█████▍    | 242/448 [00:22<00:18, 10.99it/s, ce=0.0539, ear=-2.8449, loss=-0.2306]
[Train]:  54%|█████▍    | 242/448 [00:22<00:18, 10.99it/s, ce=0.0538, ear=-2.8451, loss=-0.2307]
[Train]:  54%|█████▍    | 244/448 [00:22<00:18, 10.91it/s, ce=0.0538, ear=-2.8451, loss=-0.2307]
[Train]:  54%|█████▍    | 244/448 [00:22<00:18, 10.91it/s, ce=0.0554, ear=-2.8444, loss=-0.2291]
[Train]:  54%|█████▍    | 244/448 [00:22<00:18, 10.91it/s, ce=0.0552, ear=-2.8441, loss=-0.2292]
[Train]:  55%|█████▍    | 246/448 [00:22<00:18, 10.98it/s, ce=0.0552, ear=-2.8441, loss=-0.2292]
[Train]:  55%|█████▍    | 246/448 [00:22<00:18, 10.98it/s, ce=0.0550, ear=-2.8441, loss=-0.2294]
[Train]:  55%|█████▍    | 246/448 [00:22<00:18, 10.98it/s, ce=0.0549, ear=-2.8446, loss=-0.2295]
[Train]:  55%|█████▌    | 248/448 [00:22<00:18, 11.02it/s, ce=0.0549, ear=-2.8446, loss=-0.2295]
[Train]:  55%|█████▌    | 248/448 [00:23<00:18, 11.02it/s, ce=0.0548, ear=-2.8442, loss=-0.2296]
[Train]:  55%|█████▌    | 248/448 [00:23<00:18, 11.02it/s, ce=0.0547, ear=-2.8439, loss=-0.2297]
[Train]:  56%|█████▌    | 250/448 [00:23<00:17, 11.02it/s, ce=0.0547, ear=-2.8439, loss=-0.2297]
[Train]:  56%|█████▌    | 250/448 [00:23<00:17, 11.02it/s, ce=0.0545, ear=-2.8437, loss=-0.2299]
[Train]:  56%|█████▌    | 250/448 [00:23<00:17, 11.02it/s, ce=0.0550, ear=-2.8437, loss=-0.2294]
[Train]:  56%|█████▋    | 252/448 [00:23<00:18, 10.88it/s, ce=0.0550, ear=-2.8437, loss=-0.2294]
[Train]:  56%|█████▋    | 252/448 [00:23<00:18, 10.88it/s, ce=0.0548, ear=-2.8428, loss=-0.2295]
[Train]:  56%|█████▋    | 252/448 [00:23<00:18, 10.88it/s, ce=0.0550, ear=-2.8430, loss=-0.2293]
[Train]:  57%|█████▋    | 254/448 [00:23<00:17, 10.91it/s, ce=0.0550, ear=-2.8430, loss=-0.2293]
[Train]:  57%|█████▋    | 254/448 [00:23<00:17, 10.91it/s, ce=0.0552, ear=-2.8435, loss=-0.2292]
[Train]:  57%|█████▋    | 254/448 [00:23<00:17, 10.91it/s, ce=0.0550, ear=-2.8436, loss=-0.2294]
[Train]:  57%|█████▋    | 256/448 [00:23<00:17, 11.01it/s, ce=0.0550, ear=-2.8436, loss=-0.2294]
[Train]:  57%|█████▋    | 256/448 [00:23<00:17, 11.01it/s, ce=0.0548, ear=-2.8435, loss=-0.2296]
[Train]:  57%|█████▋    | 256/448 [00:23<00:17, 11.01it/s, ce=0.0546, ear=-2.8433, loss=-0.2297]
[Train]:  58%|█████▊    | 258/448 [00:23<00:17, 11.05it/s, ce=0.0546, ear=-2.8433, loss=-0.2297]
[Train]:  58%|█████▊    | 258/448 [00:23<00:17, 11.05it/s, ce=0.0545, ear=-2.8433, loss=-0.2299]
[Train]:  58%|█████▊    | 258/448 [00:24<00:17, 11.05it/s, ce=0.0543, ear=-2.8428, loss=-0.2300]
[Train]:  58%|█████▊    | 260/448 [00:24<00:17, 11.03it/s, ce=0.0543, ear=-2.8428, loss=-0.2300]
[Train]:  58%|█████▊    | 260/448 [00:24<00:17, 11.03it/s, ce=0.0541, ear=-2.8429, loss=-0.2302]
[Train]:  58%|█████▊    | 260/448 [00:24<00:17, 11.03it/s, ce=0.0541, ear=-2.8435, loss=-0.2303]
[Train]:  58%|█████▊    | 262/448 [00:24<00:16, 11.01it/s, ce=0.0541, ear=-2.8435, loss=-0.2303]
[Train]:  58%|█████▊    | 262/448 [00:24<00:16, 11.01it/s, ce=0.0544, ear=-2.8435, loss=-0.2300]
[Train]:  58%|█████▊    | 262/448 [00:24<00:16, 11.01it/s, ce=0.0543, ear=-2.8425, loss=-0.2300]
[Train]:  59%|█████▉    | 264/448 [00:24<00:16, 10.88it/s, ce=0.0543, ear=-2.8425, loss=-0.2300]
[Train]:  59%|█████▉    | 264/448 [00:24<00:16, 10.88it/s, ce=0.0541, ear=-2.8434, loss=-0.2302]
[Train]:  59%|█████▉    | 264/448 [00:24<00:16, 10.88it/s, ce=0.0540, ear=-2.8421, loss=-0.2302]
[Train]:  59%|█████▉    | 266/448 [00:24<00:16, 10.97it/s, ce=0.0540, ear=-2.8421, loss=-0.2302]
[Train]:  59%|█████▉    | 266/448 [00:24<00:16, 10.97it/s, ce=0.0538, ear=-2.8427, loss=-0.2305]
[Train]:  59%|█████▉    | 266/448 [00:24<00:16, 10.97it/s, ce=0.0536, ear=-2.8431, loss=-0.2307]
[Train]:  60%|█████▉    | 268/448 [00:24<00:16, 11.02it/s, ce=0.0536, ear=-2.8431, loss=-0.2307]
[Train]:  60%|█████▉    | 268/448 [00:24<00:16, 11.02it/s, ce=0.0534, ear=-2.8433, loss=-0.2309]
[Train]:  60%|█████▉    | 268/448 [00:24<00:16, 11.02it/s, ce=0.0533, ear=-2.8429, loss=-0.2310]
[Train]:  60%|██████    | 270/448 [00:24<00:16, 10.95it/s, ce=0.0533, ear=-2.8429, loss=-0.2310]
[Train]:  60%|██████    | 270/448 [00:25<00:16, 10.95it/s, ce=0.0531, ear=-2.8434, loss=-0.2312]
[Train]:  60%|██████    | 270/448 [00:25<00:16, 10.95it/s, ce=0.0530, ear=-2.8436, loss=-0.2314]
[Train]:  61%|██████    | 272/448 [00:25<00:16, 10.95it/s, ce=0.0530, ear=-2.8436, loss=-0.2314]
[Train]:  61%|██████    | 272/448 [00:25<00:16, 10.95it/s, ce=0.0528, ear=-2.8435, loss=-0.2316]
[Train]:  61%|██████    | 272/448 [00:25<00:16, 10.95it/s, ce=0.0526, ear=-2.8439, loss=-0.2318]
[Train]:  61%|██████    | 274/448 [00:25<00:16, 10.84it/s, ce=0.0526, ear=-2.8439, loss=-0.2318]
[Train]:  61%|██████    | 274/448 [00:25<00:16, 10.84it/s, ce=0.0525, ear=-2.8440, loss=-0.2319]
[Train]:  61%|██████    | 274/448 [00:25<00:16, 10.84it/s, ce=0.0524, ear=-2.8440, loss=-0.2320]
[Train]:  62%|██████▏   | 276/448 [00:25<00:15, 10.92it/s, ce=0.0524, ear=-2.8440, loss=-0.2320]
[Train]:  62%|██████▏   | 276/448 [00:25<00:15, 10.92it/s, ce=0.0522, ear=-2.8440, loss=-0.2322]
[Train]:  62%|██████▏   | 276/448 [00:25<00:15, 10.92it/s, ce=0.0521, ear=-2.8440, loss=-0.2324]
[Train]:  62%|██████▏   | 278/448 [00:25<00:15, 10.98it/s, ce=0.0521, ear=-2.8440, loss=-0.2324]
[Train]:  62%|██████▏   | 278/448 [00:25<00:15, 10.98it/s, ce=0.0519, ear=-2.8441, loss=-0.2325]
[Train]:  62%|██████▏   | 278/448 [00:25<00:15, 10.98it/s, ce=0.0517, ear=-2.8442, loss=-0.2327]
[Train]:  62%|██████▎   | 280/448 [00:25<00:15, 11.05it/s, ce=0.0517, ear=-2.8442, loss=-0.2327]
[Train]:  62%|██████▎   | 280/448 [00:25<00:15, 11.05it/s, ce=0.0515, ear=-2.8440, loss=-0.2329]
[Train]:  62%|██████▎   | 280/448 [00:26<00:15, 11.05it/s, ce=0.0514, ear=-2.8443, loss=-0.2330]
[Train]:  63%|██████▎   | 282/448 [00:26<00:15, 11.02it/s, ce=0.0514, ear=-2.8443, loss=-0.2330]
[Train]:  63%|██████▎   | 282/448 [00:26<00:15, 11.02it/s, ce=0.0519, ear=-2.8435, loss=-0.2325]
[Train]:  63%|██████▎   | 282/448 [00:26<00:15, 11.02it/s, ce=0.0517, ear=-2.8432, loss=-0.2326]
[Train]:  63%|██████▎   | 284/448 [00:26<00:15, 10.86it/s, ce=0.0517, ear=-2.8432, loss=-0.2326]
[Train]:  63%|██████▎   | 284/448 [00:26<00:15, 10.86it/s, ce=0.0518, ear=-2.8434, loss=-0.2325]
[Train]:  63%|██████▎   | 284/448 [00:26<00:15, 10.86it/s, ce=0.0516, ear=-2.8438, loss=-0.2327]
[Train]:  64%|██████▍   | 286/448 [00:26<00:14, 10.95it/s, ce=0.0516, ear=-2.8438, loss=-0.2327]
[Train]:  64%|██████▍   | 286/448 [00:26<00:14, 10.95it/s, ce=0.0515, ear=-2.8446, loss=-0.2330]
[Train]:  64%|██████▍   | 286/448 [00:26<00:14, 10.95it/s, ce=0.0514, ear=-2.8447, loss=-0.2331]
[Train]:  64%|██████▍   | 288/448 [00:26<00:14, 11.00it/s, ce=0.0514, ear=-2.8447, loss=-0.2331]
[Train]:  64%|██████▍   | 288/448 [00:26<00:14, 11.00it/s, ce=0.0512, ear=-2.8443, loss=-0.2332]
[Train]:  64%|██████▍   | 288/448 [00:26<00:14, 11.00it/s, ce=0.0516, ear=-2.8445, loss=-0.2329]
[Train]:  65%|██████▍   | 290/448 [00:26<00:14, 11.06it/s, ce=0.0516, ear=-2.8445, loss=-0.2329]
[Train]:  65%|██████▍   | 290/448 [00:26<00:14, 11.06it/s, ce=0.0516, ear=-2.8442, loss=-0.2329]
[Train]:  65%|██████▍   | 290/448 [00:26<00:14, 11.06it/s, ce=0.0514, ear=-2.8442, loss=-0.2330]
[Train]:  65%|██████▌   | 292/448 [00:26<00:14, 11.05it/s, ce=0.0514, ear=-2.8442, loss=-0.2330]
[Train]:  65%|██████▌   | 292/448 [00:27<00:14, 11.05it/s, ce=0.0512, ear=-2.8443, loss=-0.2332]
[Train]:  65%|██████▌   | 292/448 [00:27<00:14, 11.05it/s, ce=0.0515, ear=-2.8444, loss=-0.2329]
[Train]:  66%|██████▌   | 294/448 [00:27<00:14, 10.85it/s, ce=0.0515, ear=-2.8444, loss=-0.2329]
[Train]:  66%|██████▌   | 294/448 [00:27<00:14, 10.85it/s, ce=0.0526, ear=-2.8443, loss=-0.2319]
[Train]:  66%|██████▌   | 294/448 [00:27<00:14, 10.85it/s, ce=0.0524, ear=-2.8442, loss=-0.2320]
[Train]:  66%|██████▌   | 296/448 [00:27<00:13, 10.90it/s, ce=0.0524, ear=-2.8442, loss=-0.2320]
[Train]:  66%|██████▌   | 296/448 [00:27<00:13, 10.90it/s, ce=0.0523, ear=-2.8437, loss=-0.2321]
[Train]:  66%|██████▌   | 296/448 [00:27<00:13, 10.90it/s, ce=0.0528, ear=-2.8443, loss=-0.2316]
[Train]:  67%|██████▋   | 298/448 [00:27<00:13, 10.96it/s, ce=0.0528, ear=-2.8443, loss=-0.2316]
[Train]:  67%|██████▋   | 298/448 [00:27<00:13, 10.96it/s, ce=0.0534, ear=-2.8437, loss=-0.2310]
[Train]:  67%|██████▋   | 298/448 [00:27<00:13, 10.96it/s, ce=0.0532, ear=-2.8435, loss=-0.2311]
[Train]:  67%|██████▋   | 300/448 [00:27<00:13, 11.05it/s, ce=0.0532, ear=-2.8435, loss=-0.2311]
[Train]:  67%|██████▋   | 300/448 [00:27<00:13, 11.05it/s, ce=0.0531, ear=-2.8434, loss=-0.2313]
[Train]:  67%|██████▋   | 300/448 [00:27<00:13, 11.05it/s, ce=0.0536, ear=-2.8438, loss=-0.2308]
[Train]:  67%|██████▋   | 302/448 [00:27<00:13, 11.11it/s, ce=0.0536, ear=-2.8438, loss=-0.2308]
[Train]:  67%|██████▋   | 302/448 [00:27<00:13, 11.11it/s, ce=0.0535, ear=-2.8437, loss=-0.2309]
[Train]:  67%|██████▋   | 302/448 [00:28<00:13, 11.11it/s, ce=0.0534, ear=-2.8442, loss=-0.2310]
[Train]:  68%|██████▊   | 304/448 [00:28<00:12, 11.09it/s, ce=0.0534, ear=-2.8442, loss=-0.2310]
[Train]:  68%|██████▊   | 304/448 [00:28<00:12, 11.09it/s, ce=0.0532, ear=-2.8441, loss=-0.2312]
[Train]:  68%|██████▊   | 304/448 [00:28<00:12, 11.09it/s, ce=0.0531, ear=-2.8446, loss=-0.2313]
[Train]:  68%|██████▊   | 306/448 [00:28<00:13, 10.81it/s, ce=0.0531, ear=-2.8446, loss=-0.2313]
[Train]:  68%|██████▊   | 306/448 [00:28<00:13, 10.81it/s, ce=0.0530, ear=-2.8448, loss=-0.2315]
[Train]:  68%|██████▊   | 306/448 [00:28<00:13, 10.81it/s, ce=0.0528, ear=-2.8449, loss=-0.2317]
[Train]:  69%|██████▉   | 308/448 [00:28<00:13, 10.73it/s, ce=0.0528, ear=-2.8449, loss=-0.2317]
[Train]:  69%|██████▉   | 308/448 [00:28<00:13, 10.73it/s, ce=0.0527, ear=-2.8446, loss=-0.2318]
[Train]:  69%|██████▉   | 308/448 [00:28<00:13, 10.73it/s, ce=0.0533, ear=-2.8437, loss=-0.2311]
