
>>> [1/63] GetFair | hatexplain | seed=123
[Train]:  77%|███████▋  | 740/962 [02:45<00:50,  4.41it/s, ce=0.5806, gf=0.0011, loss=0.5811]
[Train]:  77%|███████▋  | 740/962 [02:45<00:50,  4.41it/s, ce=0.5806, gf=0.0011, loss=0.5811]
[Train]:  77%|███████▋  | 741/962 [02:45<00:49,  4.50it/s, ce=0.5806, gf=0.0011, loss=0.5811]
[Train]:  77%|███████▋  | 741/962 [02:46<00:49,  4.50it/s, ce=0.5802, gf=0.0011, loss=0.5808]
[Train]:  77%|███████▋  | 742/962 [02:46<00:49,  4.44it/s, ce=0.5802, gf=0.0011, loss=0.5808]
[Train]:  77%|███████▋  | 742/962 [02:46<00:49,  4.44it/s, ce=0.5801, gf=0.0011, loss=0.5806]
[Train]:  77%|███████▋  | 743/962 [02:46<00:48,  4.54it/s, ce=0.5801, gf=0.0011, loss=0.5806]
[Train]:  77%|███████▋  | 743/962 [02:46<00:48,  4.54it/s, ce=0.5799, gf=0.0011, loss=0.5805]
[Train]:  77%|███████▋  | 744/962 [02:46<00:49,  4.45it/s, ce=0.5799, gf=0.0011, loss=0.5805]
[Train]:  77%|███████▋  | 744/962 [02:46<00:49,  4.45it/s, ce=0.5798, gf=0.0011, loss=0.5804]
[Train]:  77%|███████▋  | 745/962 [02:46<00:47,  4.55it/s, ce=0.5798, gf=0.0011, loss=0.5804]
[Train]:  77%|███████▋  | 745/962 [02:47<00:47,  4.55it/s, ce=0.5798, gf=0.0011, loss=0.5804]
[Train]:  78%|███████▊  | 746/962 [02:47<00:48,  4.46it/s, ce=0.5798, gf=0.0011, loss=0.5804]
[Train]:  78%|███████▊  | 746/962 [02:47<00:48,  4.46it/s, ce=0.5796, gf=0.0011, loss=0.5801]
[Train]:  78%|███████▊  | 747/962 [02:47<00:47,  4.56it/s, ce=0.5796, gf=0.0011, loss=0.5801]
[Train]:  78%|███████▊  | 747/962 [02:47<00:47,  4.56it/s, ce=0.5796, gf=0.0011, loss=0.5802]
[Train]:  78%|███████▊  | 748/962 [02:47<00:48,  4.45it/s, ce=0.5796, gf=0.0011, loss=0.5802]
[Train]:  78%|███████▊  | 748/962 [02:47<00:48,  4.45it/s, ce=0.5794, gf=0.0011, loss=0.5800]
[Train]:  78%|███████▊  | 749/962 [02:47<00:46,  4.53it/s, ce=0.5794, gf=0.0011, loss=0.5800]
[Train]:  78%|███████▊  | 749/962 [02:47<00:46,  4.53it/s, ce=0.5795, gf=0.0011, loss=0.5800]
[Train]:  78%|███████▊  | 750/962 [02:47<00:47,  4.44it/s, ce=0.5795, gf=0.0011, loss=0.5800]
[Train]:  78%|███████▊  | 750/962 [02:48<00:47,  4.44it/s, ce=0.5797, gf=0.0011, loss=0.5803]
[Train]:  78%|███████▊  | 751/962 [02:48<00:46,  4.53it/s, ce=0.5797, gf=0.0011, loss=0.5803]
[Train]:  78%|███████▊  | 751/962 [02:48<00:46,  4.53it/s, ce=0.5797, gf=0.0011, loss=0.5803]
[Train]:  78%|███████▊  | 752/962 [02:48<00:48,  4.37it/s, ce=0.5797, gf=0.0011, loss=0.5803]
[Train]:  78%|███████▊  | 752/962 [02:48<00:48,  4.37it/s, ce=0.5797, gf=0.0011, loss=0.5803]
[Train]:  78%|███████▊  | 753/962 [02:48<00:46,  4.49it/s, ce=0.5797, gf=0.0011, loss=0.5803]
[Train]:  78%|███████▊  | 753/962 [02:48<00:46,  4.49it/s, ce=0.5793, gf=0.0011, loss=0.5799]
[Train]:  78%|███████▊  | 754/962 [02:48<00:47,  4.42it/s, ce=0.5793, gf=0.0011, loss=0.5799]
[Train]:  78%|███████▊  | 754/962 [02:49<00:47,  4.42it/s, ce=0.5793, gf=0.0011, loss=0.5799]
[Train]:  78%|███████▊  | 755/962 [02:49<00:45,  4.53it/s, ce=0.5793, gf=0.0011, loss=0.5799]
[Train]:  78%|███████▊  | 755/962 [02:49<00:45,  4.53it/s, ce=0.5792, gf=0.0011, loss=0.5797]
[Train]:  79%|███████▊  | 756/962 [02:49<00:46,  4.44it/s, ce=0.5792, gf=0.0011, loss=0.5797]
[Train]:  79%|███████▊  | 756/962 [02:49<00:46,  4.44it/s, ce=0.5789, gf=0.0011, loss=0.5795]
[Train]:  79%|███████▊  | 757/962 [02:49<00:45,  4.48it/s, ce=0.5789, gf=0.0011, loss=0.5795]
[Train]:  79%|███████▊  | 757/962 [02:49<00:45,  4.48it/s, ce=0.5789, gf=0.0011, loss=0.5794]
[Train]:  79%|███████▉  | 758/962 [02:49<00:46,  4.41it/s, ce=0.5789, gf=0.0011, loss=0.5794]
[Train]:  79%|███████▉  | 758/962 [02:49<00:46,  4.41it/s, ce=0.5788, gf=0.0011, loss=0.5794]
[Train]:  79%|███████▉  | 759/962 [02:49<00:45,  4.50it/s, ce=0.5788, gf=0.0011, loss=0.5794]
[Train]:  79%|███████▉  | 759/962 [02:50<00:45,  4.50it/s, ce=0.5787, gf=0.0011, loss=0.5793]
[Train]:  79%|███████▉  | 760/962 [02:50<00:46,  4.39it/s, ce=0.5787, gf=0.0011, loss=0.5793]
[Train]:  79%|███████▉  | 760/962 [02:50<00:46,  4.39it/s, ce=0.5783, gf=0.0011, loss=0.5789]
[Train]:  79%|███████▉  | 761/962 [02:50<00:44,  4.48it/s, ce=0.5783, gf=0.0011, loss=0.5789]
[Train]:  79%|███████▉  | 761/962 [02:50<00:44,  4.48it/s, ce=0.5782, gf=0.0011, loss=0.5788]
[Train]:  79%|███████▉  | 762/962 [02:50<00:45,  4.42it/s, ce=0.5782, gf=0.0011, loss=0.5788]
[Train]:  79%|███████▉  | 762/962 [02:50<00:45,  4.42it/s, ce=0.5780, gf=0.0011, loss=0.5785]
[Train]:  79%|███████▉  | 763/962 [02:50<00:44,  4.52it/s, ce=0.5780, gf=0.0011, loss=0.5785]
[Train]:  79%|███████▉  | 763/962 [02:51<00:44,  4.52it/s, ce=0.5779, gf=0.0011, loss=0.5784]
[Train]:  79%|███████▉  | 764/962 [02:51<00:44,  4.44it/s, ce=0.5779, gf=0.0011, loss=0.5784]
[Train]:  79%|███████▉  | 764/962 [02:51<00:44,  4.44it/s, ce=0.5780, gf=0.0011, loss=0.5785]
[Train]:  80%|███████▉  | 765/962 [02:51<00:43,  4.52it/s, ce=0.5780, gf=0.0011, loss=0.5785]
[Train]:  80%|███████▉  | 765/962 [02:51<00:43,  4.52it/s, ce=0.5777, gf=0.0011, loss=0.5783]
[Train]:  80%|███████▉  | 766/962 [02:51<00:44,  4.44it/s, ce=0.5777, gf=0.0011, loss=0.5783]
[Train]:  80%|███████▉  | 766/962 [02:51<00:44,  4.44it/s, ce=0.5774, gf=0.0011, loss=0.5779]
[Train]:  80%|███████▉  | 767/962 [02:51<00:42,  4.55it/s, ce=0.5774, gf=0.0011, loss=0.5779]
[Train]:  80%|███████▉  | 767/962 [02:51<00:42,  4.55it/s, ce=0.5770, gf=0.0011, loss=0.5776]
[Train]:  80%|███████▉  | 768/962 [02:51<00:43,  4.46it/s, ce=0.5770, gf=0.0011, loss=0.5776]
[Train]:  80%|███████▉  | 768/962 [02:52<00:43,  4.46it/s, ce=0.5769, gf=0.0011, loss=0.5774]
[Train]:  80%|███████▉  | 769/962 [02:52<00:42,  4.54it/s, ce=0.5769, gf=0.0011, loss=0.5774]
[Train]:  80%|███████▉  | 769/962 [02:52<00:42,  4.54it/s, ce=0.5769, gf=0.0011, loss=0.5774]
[Train]:  80%|████████  | 770/962 [02:52<00:43,  4.40it/s, ce=0.5769, gf=0.0011, loss=0.5774]
[Train]:  80%|████████  | 770/962 [02:52<00:43,  4.40it/s, ce=0.5766, gf=0.0011, loss=0.5771]
[Train]:  80%|████████  | 771/962 [02:52<00:42,  4.52it/s, ce=0.5766, gf=0.0011, loss=0.5771]
[Train]:  80%|████████  | 771/962 [02:52<00:42,  4.52it/s, ce=0.5766, gf=0.0011, loss=0.5772]
[Train]:  80%|████████  | 772/962 [02:52<00:42,  4.45it/s, ce=0.5766, gf=0.0011, loss=0.5772]
[Train]:  80%|████████  | 772/962 [02:53<00:42,  4.45it/s, ce=0.5765, gf=0.0011, loss=0.5771]
[Train]:  80%|████████  | 773/962 [02:53<00:41,  4.54it/s, ce=0.5765, gf=0.0011, loss=0.5771]
[Train]:  80%|████████  | 773/962 [02:53<00:41,  4.54it/s, ce=0.5765, gf=0.0011, loss=0.5771]
[Train]:  80%|████████  | 774/962 [02:53<00:42,  4.44it/s, ce=0.5765, gf=0.0011, loss=0.5771]
[Train]:  80%|████████  | 774/962 [02:53<00:42,  4.44it/s, ce=0.5766, gf=0.0011, loss=0.5772]
[Train]:  81%|████████  | 775/962 [02:53<00:41,  4.53it/s, ce=0.5766, gf=0.0011, loss=0.5772]
[Train]:  81%|████████  | 775/962 [02:53<00:41,  4.53it/s, ce=0.5766, gf=0.0011, loss=0.5771]
[Train]:  81%|████████  | 776/962 [02:53<00:41,  4.44it/s, ce=0.5766, gf=0.0011, loss=0.5771]
[Train]:  81%|████████  | 776/962 [02:53<00:41,  4.44it/s, ce=0.5762, gf=0.0011, loss=0.5768]
[Train]:  81%|████████  | 777/962 [02:53<00:40,  4.54it/s, ce=0.5762, gf=0.0011, loss=0.5768]
[Train]:  81%|████████  | 777/962 [02:54<00:40,  4.54it/s, ce=0.5757, gf=0.0011, loss=0.5763]
[Train]:  81%|████████  | 778/962 [02:54<00:41,  4.43it/s, ce=0.5757, gf=0.0011, loss=0.5763]
[Train]:  81%|████████  | 778/962 [02:54<00:41,  4.43it/s, ce=0.5756, gf=0.0011, loss=0.5762]
[Train]:  81%|████████  | 779/962 [02:54<00:40,  4.52it/s, ce=0.5756, gf=0.0011, loss=0.5762]
[Train]:  81%|████████  | 779/962 [02:54<00:40,  4.52it/s, ce=0.5753, gf=0.0011, loss=0.5759]
[Train]:  81%|████████  | 780/962 [02:54<00:40,  4.44it/s, ce=0.5753, gf=0.0011, loss=0.5759]
[Train]:  81%|████████  | 780/962 [02:54<00:40,  4.44it/s, ce=0.5753, gf=0.0011, loss=0.5759]
[Train]:  81%|████████  | 781/962 [02:54<00:40,  4.52it/s, ce=0.5753, gf=0.0011, loss=0.5759]
[Train]:  81%|████████  | 781/962 [02:55<00:40,  4.52it/s, ce=0.5753, gf=0.0011, loss=0.5759]
[Train]:  81%|████████▏ | 782/962 [02:55<00:40,  4.42it/s, ce=0.5753, gf=0.0011, loss=0.5759]
[Train]:  81%|████████▏ | 782/962 [02:55<00:40,  4.42it/s, ce=0.5750, gf=0.0011, loss=0.5755]
[Train]:  81%|████████▏ | 783/962 [02:55<00:39,  4.48it/s, ce=0.5750, gf=0.0011, loss=0.5755]
[Train]:  81%|████████▏ | 783/962 [02:55<00:39,  4.48it/s, ce=0.5747, gf=0.0011, loss=0.5753]
[Train]:  81%|████████▏ | 784/962 [02:55<00:40,  4.37it/s, ce=0.5747, gf=0.0011, loss=0.5753]
[Train]:  81%|████████▏ | 784/962 [02:55<00:40,  4.37it/s, ce=0.5743, gf=0.0011, loss=0.5749]
[Train]:  82%|████████▏ | 785/962 [02:55<00:39,  4.45it/s, ce=0.5743, gf=0.0011, loss=0.5749]
[Train]:  82%|████████▏ | 785/962 [02:56<00:39,  4.45it/s, ce=0.5743, gf=0.0011, loss=0.5748]
[Train]:  82%|████████▏ | 786/962 [02:56<00:40,  4.37it/s, ce=0.5743, gf=0.0011, loss=0.5748]
[Train]:  82%|████████▏ | 786/962 [02:56<00:40,  4.37it/s, ce=0.5742, gf=0.0011, loss=0.5747]
[Train]:  82%|████████▏ | 787/962 [02:56<00:39,  4.47it/s, ce=0.5742, gf=0.0011, loss=0.5747]
[Train]:  82%|████████▏ | 787/962 [02:56<00:39,  4.47it/s, ce=0.5740, gf=0.0011, loss=0.5745]
[Train]:  82%|████████▏ | 788/962 [02:56<00:39,  4.39it/s, ce=0.5740, gf=0.0011, loss=0.5745]
[Train]:  82%|████████▏ | 788/962 [02:56<00:39,  4.39it/s, ce=0.5738, gf=0.0011, loss=0.5744]
[Train]:  82%|████████▏ | 789/962 [02:56<00:38,  4.51it/s, ce=0.5738, gf=0.0011, loss=0.5744]
[Train]:  82%|████████▏ | 789/962 [02:56<00:38,  4.51it/s, ce=0.5739, gf=0.0011, loss=0.5745]
[Train]:  82%|████████▏ | 790/962 [02:56<00:38,  4.42it/s, ce=0.5739, gf=0.0011, loss=0.5745]
[Train]:  82%|████████▏ | 790/962 [02:57<00:38,  4.42it/s, ce=0.5738, gf=0.0011, loss=0.5744]
[Train]:  82%|████████▏ | 791/962 [02:57<00:38,  4.49it/s, ce=0.5738, gf=0.0011, loss=0.5744]
[Train]:  82%|████████▏ | 791/962 [02:57<00:38,  4.49it/s, ce=0.5738, gf=0.0011, loss=0.5744]
[Train]:  82%|████████▏ | 792/962 [02:57<00:38,  4.40it/s, ce=0.5738, gf=0.0011, loss=0.5744]
[Train]:  82%|████████▏ | 792/962 [02:57<00:38,  4.40it/s, ce=0.5736, gf=0.0011, loss=0.5742]
[Train]:  82%|████████▏ | 793/962 [02:57<00:37,  4.49it/s, ce=0.5736, gf=0.0011, loss=0.5742]
[Train]:  82%|████████▏ | 793/962 [02:57<00:37,  4.49it/s, ce=0.5735, gf=0.0012, loss=0.5741]
[Train]:  83%|████████▎ | 794/962 [02:57<00:38,  4.41it/s, ce=0.5735, gf=0.0012, loss=0.5741]
[Train]:  83%|████████▎ | 794/962 [02:58<00:38,  4.41it/s, ce=0.5735, gf=0.0012, loss=0.5740]
[Train]:  83%|████████▎ | 795/962 [02:58<00:37,  4.49it/s, ce=0.5735, gf=0.0012, loss=0.5740]
[Train]:  83%|████████▎ | 795/962 [02:58<00:37,  4.49it/s, ce=0.5733, gf=0.0012, loss=0.5739]
[Train]:  83%|████████▎ | 796/962 [02:58<00:37,  4.39it/s, ce=0.5733, gf=0.0012, loss=0.5739]
[Train]:  83%|████████▎ | 796/962 [02:58<00:37,  4.39it/s, ce=0.5736, gf=0.0012, loss=0.5742]
[Train]:  83%|████████▎ | 797/962 [02:58<00:36,  4.52it/s, ce=0.5736, gf=0.0012, loss=0.5742]
[Train]:  83%|████████▎ | 797/962 [02:58<00:36,  4.52it/s, ce=0.5738, gf=0.0012, loss=0.5744]
[Train]:  83%|████████▎ | 798/962 [02:58<00:36,  4.45it/s, ce=0.5738, gf=0.0012, loss=0.5744]
[Train]:  83%|████████▎ | 798/962 [02:58<00:36,  4.45it/s, ce=0.5736, gf=0.0012, loss=0.5742]
[Train]:  83%|████████▎ | 799/962 [02:58<00:35,  4.54it/s, ce=0.5736, gf=0.0012, loss=0.5742]
[Train]:  83%|████████▎ | 799/962 [02:59<00:35,  4.54it/s, ce=0.5737, gf=0.0012, loss=0.5743]
[Train]:  83%|████████▎ | 800/962 [02:59<00:36,  4.44it/s, ce=0.5737, gf=0.0012, loss=0.5743]
[Train]:  83%|████████▎ | 800/962 [02:59<00:36,  4.44it/s, ce=0.5738, gf=0.0012, loss=0.5744]
[Train]:  83%|████████▎ | 801/962 [02:59<00:35,  4.53it/s, ce=0.5738, gf=0.0012, loss=0.5744]
[Train]:  83%|████████▎ | 801/962 [02:59<00:35,  4.53it/s, ce=0.5734, gf=0.0012, loss=0.5740]
[Train]:  83%|████████▎ | 802/962 [02:59<00:36,  4.43it/s, ce=0.5734, gf=0.0012, loss=0.5740]
[Train]:  83%|████████▎ | 802/962 [02:59<00:36,  4.43it/s, ce=0.5731, gf=0.0012, loss=0.5737]
[Train]:  83%|████████▎ | 803/962 [02:59<00:35,  4.52it/s, ce=0.5731, gf=0.0012, loss=0.5737]
[Train]:  83%|████████▎ | 803/962 [03:00<00:35,  4.52it/s, ce=0.5730, gf=0.0012, loss=0.5736]
[Train]:  84%|████████▎ | 804/962 [03:00<00:35,  4.43it/s, ce=0.5730, gf=0.0012, loss=0.5736]
[Train]:  84%|████████▎ | 804/962 [03:00<00:35,  4.43it/s, ce=0.5731, gf=0.0012, loss=0.5737]
[Train]:  84%|████████▎ | 805/962 [03:00<00:34,  4.54it/s, ce=0.5731, gf=0.0012, loss=0.5737]
[Train]:  84%|████████▎ | 805/962 [03:00<00:34,  4.54it/s, ce=0.5729, gf=0.0012, loss=0.5735]
[Train]:  84%|████████▍ | 806/962 [03:00<00:35,  4.46it/s, ce=0.5729, gf=0.0012, loss=0.5735]
[Train]:  84%|████████▍ | 806/962 [03:00<00:35,  4.46it/s, ce=0.5729, gf=0.0012, loss=0.5735]
[Train]:  84%|████████▍ | 807/962 [03:00<00:34,  4.56it/s, ce=0.5729, gf=0.0012, loss=0.5735]
[Train]:  84%|████████▍ | 807/962 [03:00<00:34,  4.56it/s, ce=0.5728, gf=0.0012, loss=0.5734]
[Train]:  84%|████████▍ | 808/962 [03:00<00:34,  4.45it/s, ce=0.5728, gf=0.0012, loss=0.5734]
[Train]:  84%|████████▍ | 808/962 [03:01<00:34,  4.45it/s, ce=0.5727, gf=0.0012, loss=0.5733]
[Train]:  84%|████████▍ | 809/962 [03:01<00:33,  4.55it/s, ce=0.5727, gf=0.0012, loss=0.5733]
[Train]:  84%|████████▍ | 809/962 [03:01<00:33,  4.55it/s, ce=0.5727, gf=0.0012, loss=0.5733]
[Train]:  84%|████████▍ | 810/962 [03:01<00:34,  4.47it/s, ce=0.5727, gf=0.0012, loss=0.5733]
[Train]:  84%|████████▍ | 810/962 [03:01<00:34,  4.47it/s, ce=0.5727, gf=0.0012, loss=0.5733]
[Train]:  84%|████████▍ | 811/962 [03:01<00:32,  4.58it/s, ce=0.5727, gf=0.0012, loss=0.5733]
[Train]:  84%|████████▍ | 811/962 [03:01<00:32,  4.58it/s, ce=0.5725, gf=0.0012, loss=0.5731]
[Train]:  84%|████████▍ | 812/962 [03:01<00:33,  4.46it/s, ce=0.5725, gf=0.0012, loss=0.5731]
[Train]:  84%|████████▍ | 812/962 [03:02<00:33,  4.46it/s, ce=0.5725, gf=0.0012, loss=0.5731]
[Train]:  85%|████████▍ | 813/962 [03:02<00:33,  4.49it/s, ce=0.5725, gf=0.0012, loss=0.5731]
[Train]:  85%|████████▍ | 813/962 [03:02<00:33,  4.49it/s, ce=0.5725, gf=0.0012, loss=0.5731]
[Train]:  85%|████████▍ | 814/962 [03:02<00:33,  4.43it/s, ce=0.5725, gf=0.0012, loss=0.5731]
[Train]:  85%|████████▍ | 814/962 [03:02<00:33,  4.43it/s, ce=0.5724, gf=0.0012, loss=0.5730]
[Train]:  85%|████████▍ | 815/962 [03:02<00:32,  4.55it/s, ce=0.5724, gf=0.0012, loss=0.5730]
[Train]:  85%|████████▍ | 815/962 [03:02<00:32,  4.55it/s, ce=0.5724, gf=0.0012, loss=0.5730]
[Train]:  85%|████████▍ | 816/962 [03:02<00:32,  4.47it/s, ce=0.5724, gf=0.0012, loss=0.5730]
[Train]:  85%|████████▍ | 816/962 [03:02<00:32,  4.47it/s, ce=0.5722, gf=0.0012, loss=0.5728]
[Train]:  85%|████████▍ | 817/962 [03:02<00:31,  4.54it/s, ce=0.5722, gf=0.0012, loss=0.5728]
[Train]:  85%|████████▍ | 817/962 [03:03<00:31,  4.54it/s, ce=0.5723, gf=0.0012, loss=0.5729]
[Train]:  85%|████████▌ | 818/962 [03:03<00:32,  4.45it/s, ce=0.5723, gf=0.0012, loss=0.5729]
[Train]:  85%|████████▌ | 818/962 [03:03<00:32,  4.45it/s, ce=0.5720, gf=0.0012, loss=0.5726]
[Train]:  85%|████████▌ | 819/962 [03:03<00:31,  4.55it/s, ce=0.5720, gf=0.0012, loss=0.5726]
[Train]:  85%|████████▌ | 819/962 [03:03<00:31,  4.55it/s, ce=0.5719, gf=0.0012, loss=0.5725]
[Train]:  85%|████████▌ | 820/962 [03:03<00:31,  4.45it/s, ce=0.5719, gf=0.0012, loss=0.5725]
[Train]:  85%|████████▌ | 820/962 [03:03<00:31,  4.45it/s, ce=0.5717, gf=0.0012, loss=0.5723]
[Train]:  85%|████████▌ | 821/962 [03:03<00:31,  4.53it/s, ce=0.5717, gf=0.0012, loss=0.5723]
[Train]:  85%|████████▌ | 821/962 [03:04<00:31,  4.53it/s, ce=0.5715, gf=0.0012, loss=0.5721]
[Train]:  85%|████████▌ | 822/962 [03:04<00:31,  4.44it/s, ce=0.5715, gf=0.0012, loss=0.5721]
[Train]:  85%|████████▌ | 822/962 [03:04<00:31,  4.44it/s, ce=0.5713, gf=0.0012, loss=0.5719]
[Train]:  86%|████████▌ | 823/962 [03:04<00:30,  4.55it/s, ce=0.5713, gf=0.0012, loss=0.5719]
[Train]:  86%|████████▌ | 823/962 [03:04<00:30,  4.55it/s, ce=0.5710, gf=0.0012, loss=0.5716]
[Train]:  86%|████████▌ | 824/962 [03:04<00:30,  4.46it/s, ce=0.5710, gf=0.0012, loss=0.5716]
[Train]:  86%|████████▌ | 824/962 [03:04<00:30,  4.46it/s, ce=0.5708, gf=0.0012, loss=0.5714]
[Train]:  86%|████████▌ | 825/962 [03:04<00:30,  4.53it/s, ce=0.5708, gf=0.0012, loss=0.5714]
[Train]:  86%|████████▌ | 825/962 [03:04<00:30,  4.53it/s, ce=0.5704, gf=0.0012, loss=0.5710]
[Train]:  86%|████████▌ | 826/962 [03:04<00:30,  4.42it/s, ce=0.5704, gf=0.0012, loss=0.5710]
[Train]:  86%|████████▌ | 826/962 [03:05<00:30,  4.42it/s, ce=0.5704, gf=0.0012, loss=0.5709]
[Train]:  86%|████████▌ | 827/962 [03:05<00:29,  4.52it/s, ce=0.5704, gf=0.0012, loss=0.5709]
[Train]:  86%|████████▌ | 827/962 [03:05<00:29,  4.52it/s, ce=0.5699, gf=0.0012, loss=0.5705]
[Train]:  86%|████████▌ | 828/962 [03:05<00:30,  4.44it/s, ce=0.5699, gf=0.0012, loss=0.5705]
[Train]:  86%|████████▌ | 828/962 [03:05<00:30,  4.44it/s, ce=0.5698, gf=0.0012, loss=0.5704]
[Train]:  86%|████████▌ | 829/962 [03:05<00:29,  4.51it/s, ce=0.5698, gf=0.0012, loss=0.5704]
[Train]:  86%|████████▌ | 829/962 [03:05<00:29,  4.51it/s, ce=0.5694, gf=0.0012, loss=0.5700]
[Train]:  86%|████████▋ | 830/962 [03:05<00:30,  4.37it/s, ce=0.5694, gf=0.0012, loss=0.5700]
[Train]:  86%|████████▋ | 830/962 [03:06<00:30,  4.37it/s, ce=0.5692, gf=0.0012, loss=0.5698]
[Train]:  86%|████████▋ | 831/962 [03:06<00:29,  4.50it/s, ce=0.5692, gf=0.0012, loss=0.5698]
[Train]:  86%|████████▋ | 831/962 [03:06<00:29,  4.50it/s, ce=0.5693, gf=0.0012, loss=0.5699]
[Train]:  86%|████████▋ | 832/962 [03:06<00:29,  4.43it/s, ce=0.5693, gf=0.0012, loss=0.5699]
[Train]:  86%|████████▋ | 832/962 [03:06<00:29,  4.43it/s, ce=0.5695, gf=0.0012, loss=0.5701]
[Train]:  87%|████████▋ | 833/962 [03:06<00:28,  4.53it/s, ce=0.5695, gf=0.0012, loss=0.5701]
[Train]:  87%|████████▋ | 833/962 [03:06<00:28,  4.53it/s, ce=0.5691, gf=0.0012, loss=0.5697]
[Train]:  87%|████████▋ | 834/962 [03:06<00:29,  4.39it/s, ce=0.5691, gf=0.0012, loss=0.5697]
[Train]:  87%|████████▋ | 834/962 [03:06<00:29,  4.39it/s, ce=0.5692, gf=0.0012, loss=0.5698]
[Train]:  87%|████████▋ | 835/962 [03:06<00:28,  4.49it/s, ce=0.5692, gf=0.0012, loss=0.5698]
[Train]:  87%|████████▋ | 835/962 [03:07<00:28,  4.49it/s, ce=0.5694, gf=0.0012, loss=0.5700]
[Train]:  87%|████████▋ | 836/962 [03:07<00:28,  4.41it/s, ce=0.5694, gf=0.0012, loss=0.5700]
[Train]:  87%|████████▋ | 836/962 [03:07<00:28,  4.41it/s, ce=0.5692, gf=0.0012, loss=0.5698]
[Train]:  87%|████████▋ | 837/962 [03:07<00:27,  4.51it/s, ce=0.5692, gf=0.0012, loss=0.5698]
[Train]:  87%|████████▋ | 837/962 [03:07<00:27,  4.51it/s, ce=0.5689, gf=0.0012, loss=0.5695]
[Train]:  87%|████████▋ | 838/962 [03:07<00:28,  4.41it/s, ce=0.5689, gf=0.0012, loss=0.5695]
[Train]:  87%|████████▋ | 838/962 [03:07<00:28,  4.41it/s, ce=0.5690, gf=0.0012, loss=0.5696]
[Train]:  87%|████████▋ | 839/962 [03:07<00:27,  4.52it/s, ce=0.5690, gf=0.0012, loss=0.5696]
[Train]:  87%|████████▋ | 839/962 [03:08<00:27,  4.52it/s, ce=0.5691, gf=0.0012, loss=0.5697]
[Train]:  87%|████████▋ | 840/962 [03:08<00:27,  4.44it/s, ce=0.5691, gf=0.0012, loss=0.5697]
[Train]:  87%|████████▋ | 840/962 [03:08<00:27,  4.44it/s, ce=0.5689, gf=0.0012, loss=0.5695]
[Train]:  87%|████████▋ | 841/962 [03:08<00:26,  4.55it/s, ce=0.5689, gf=0.0012, loss=0.5695]
[Train]:  87%|████████▋ | 841/962 [03:08<00:26,  4.55it/s, ce=0.5690, gf=0.0012, loss=0.5696]
[Train]:  88%|████████▊ | 842/962 [03:08<00:26,  4.45it/s, ce=0.5690, gf=0.0012, loss=0.5696]
[Train]:  88%|████████▊ | 842/962 [03:08<00:26,  4.45it/s, ce=0.5688, gf=0.0012, loss=0.5694]
[Train]:  88%|████████▊ | 843/962 [03:08<00:26,  4.54it/s, ce=0.5688, gf=0.0012, loss=0.5694]
[Train]:  88%|████████▊ | 843/962 [03:08<00:26,  4.54it/s, ce=0.5685, gf=0.0012, loss=0.5691]
[Train]:  88%|████████▊ | 844/962 [03:08<00:26,  4.46it/s, ce=0.5685, gf=0.0012, loss=0.5691]
[Train]:  88%|████████▊ | 844/962 [03:09<00:26,  4.46it/s, ce=0.5683, gf=0.0012, loss=0.5689]
[Train]:  88%|████████▊ | 845/962 [03:09<00:25,  4.55it/s, ce=0.5683, gf=0.0012, loss=0.5689]
[Train]:  88%|████████▊ | 845/962 [03:09<00:25,  4.55it/s, ce=0.5682, gf=0.0012, loss=0.5688]
[Train]:  88%|████████▊ | 846/962 [03:09<00:26,  4.41it/s, ce=0.5682, gf=0.0012, loss=0.5688]
[Train]:  88%|████████▊ | 846/962 [03:09<00:26,  4.41it/s, ce=0.5681, gf=0.0012, loss=0.5687]
[Train]:  88%|████████▊ | 847/962 [03:09<00:25,  4.49it/s, ce=0.5681, gf=0.0012, loss=0.5687]
[Train]:  88%|████████▊ | 847/962 [03:09<00:25,  4.49it/s, ce=0.5677, gf=0.0012, loss=0.5683]
[Train]:  88%|████████▊ | 848/962 [03:09<00:25,  4.40it/s, ce=0.5677, gf=0.0012, loss=0.5683]
[Train]:  88%|████████▊ | 848/962 [03:10<00:25,  4.40it/s, ce=0.5676, gf=0.0012, loss=0.5682]
[Train]:  88%|████████▊ | 849/962 [03:10<00:25,  4.50it/s, ce=0.5676, gf=0.0012, loss=0.5682]
[Train]:  88%|████████▊ | 849/962 [03:10<00:25,  4.50it/s, ce=0.5677, gf=0.0012, loss=0.5683]
[Train]:  88%|████████▊ | 850/962 [03:10<00:25,  4.39it/s, ce=0.5677, gf=0.0012, loss=0.5683]
[Train]:  88%|████████▊ | 850/962 [03:10<00:25,  4.39it/s, ce=0.5677, gf=0.0012, loss=0.5683]
[Train]:  88%|████████▊ | 851/962 [03:10<00:25,  4.43it/s, ce=0.5677, gf=0.0012, loss=0.5683]
[Train]:  88%|████████▊ | 851/962 [03:10<00:25,  4.43it/s, ce=0.5675, gf=0.0012, loss=0.5681]
[Train]:  89%|████████▊ | 852/962 [03:10<00:25,  4.37it/s, ce=0.5675, gf=0.0012, loss=0.5681]
[Train]:  89%|████████▊ | 852/962 [03:11<00:25,  4.37it/s, ce=0.5673, gf=0.0012, loss=0.5679]
