
>>> [1/63] GetFair | dynahate | seed=2024
>>> Command: python3 src_script/train/train_baseline_getfair.py --dataset dynahate --seed 2024 --lambda_gf 0.5 --epochs 6 --patience 3 --batch_size 16 --grad_accum 2 --lr 2e-5 --max_len 128
>>> Start: Sun Mar 15 07:12:21 CST 2026
/root/miniconda/lib/python3.8/site-packages/torchvision/datapoints/__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
/root/miniconda/lib/python3.8/site-packages/torchvision/transforms/v2/__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
[Hardware] TF32 acceleration enabled for Ampere+ GPUs.
[Experiment] GetFair_dynahate_seed2024_0315_0712
[Data] Train: 8844 | Val: 1091 | Test: 1111
[Model] GetFair | lambda_gf=0.5

Epoch 1/6

[Train]:   0%|          | 0/553 [00:00<?, ?it/s]
[Train]:  58%|█████▊    | 321/553 [01:10<00:51,  4.50it/s, ce=0.5087, gf=0.0034, loss=0.5104]
[Train]:  58%|█████▊    | 321/553 [01:11<00:51,  4.50it/s, ce=0.5075, gf=0.0034, loss=0.5092]
[Train]:  58%|█████▊    | 322/553 [01:11<00:52,  4.42it/s, ce=0.5075, gf=0.0034, loss=0.5092]
[Train]:  58%|█████▊    | 322/553 [01:11<00:52,  4.42it/s, ce=0.5070, gf=0.0034, loss=0.5087]
[Train]:  58%|█████▊    | 323/553 [01:11<00:50,  4.52it/s, ce=0.5070, gf=0.0034, loss=0.5087]
[Train]:  58%|█████▊    | 323/553 [01:11<00:50,  4.52it/s, ce=0.5068, gf=0.0034, loss=0.5085]
[Train]:  59%|█████▊    | 324/553 [01:11<00:51,  4.46it/s, ce=0.5068, gf=0.0034, loss=0.5085]
[Train]:  59%|█████▊    | 324/553 [01:11<00:51,  4.46it/s, ce=0.5059, gf=0.0034, loss=0.5076]
[Train]:  59%|█████▉    | 325/553 [01:11<00:49,  4.57it/s, ce=0.5059, gf=0.0034, loss=0.5076]
[Train]:  59%|█████▉    | 325/553 [01:12<00:49,  4.57it/s, ce=0.5059, gf=0.0034, loss=0.5075]
[Train]:  59%|█████▉    | 326/553 [01:12<00:50,  4.46it/s, ce=0.5059, gf=0.0034, loss=0.5075]
[Train]:  59%|█████▉    | 326/553 [01:12<00:50,  4.46it/s, ce=0.5050, gf=0.0034, loss=0.5067]
[Train]:  59%|█████▉    | 327/553 [01:12<00:49,  4.54it/s, ce=0.5050, gf=0.0034, loss=0.5067]
[Train]:  59%|█████▉    | 327/553 [01:12<00:49,  4.54it/s, ce=0.5037, gf=0.0034, loss=0.5054]
[Train]:  59%|█████▉    | 328/553 [01:12<00:50,  4.47it/s, ce=0.5037, gf=0.0034, loss=0.5054]
[Train]:  59%|█████▉    | 328/553 [01:12<00:50,  4.47it/s, ce=0.5025, gf=0.0034, loss=0.5041]
[Train]:  59%|█████▉    | 329/553 [01:12<00:48,  4.57it/s, ce=0.5025, gf=0.0034, loss=0.5041]
[Train]:  59%|█████▉    | 329/553 [01:12<00:48,  4.57it/s, ce=0.5017, gf=0.0034, loss=0.5034]
[Train]:  60%|█████▉    | 330/553 [01:12<00:49,  4.49it/s, ce=0.5017, gf=0.0034, loss=0.5034]
[Train]:  60%|█████▉    | 330/553 [01:13<00:49,  4.49it/s, ce=0.5003, gf=0.0033, loss=0.5020]
[Train]:  60%|█████▉    | 331/553 [01:13<00:48,  4.58it/s, ce=0.5003, gf=0.0033, loss=0.5020]
[Train]:  60%|█████▉    | 331/553 [01:13<00:48,  4.58it/s, ce=0.5003, gf=0.0033, loss=0.5020]
[Train]:  60%|██████    | 332/553 [01:13<00:49,  4.46it/s, ce=0.5003, gf=0.0033, loss=0.5020]
[Train]:  60%|██████    | 332/553 [01:13<00:49,  4.46it/s, ce=0.4992, gf=0.0033, loss=0.5009]
[Train]:  60%|██████    | 333/553 [01:13<00:48,  4.55it/s, ce=0.4992, gf=0.0033, loss=0.5009]
[Train]:  60%|██████    | 333/553 [01:13<00:48,  4.55it/s, ce=0.4987, gf=0.0034, loss=0.5004]
[Train]:  60%|██████    | 334/553 [01:13<00:49,  4.46it/s, ce=0.4987, gf=0.0034, loss=0.5004]
[Train]:  60%|██████    | 334/553 [01:14<00:49,  4.46it/s, ce=0.4975, gf=0.0034, loss=0.4992]
[Train]:  61%|██████    | 335/553 [01:14<00:48,  4.53it/s, ce=0.4975, gf=0.0034, loss=0.4992]
[Train]:  61%|██████    | 335/553 [01:14<00:48,  4.53it/s, ce=0.4964, gf=0.0034, loss=0.4981]
[Train]:  61%|██████    | 336/553 [01:14<00:48,  4.46it/s, ce=0.4964, gf=0.0034, loss=0.4981]
[Train]:  61%|██████    | 336/553 [01:14<00:48,  4.46it/s, ce=0.4950, gf=0.0034, loss=0.4967]
[Train]:  61%|██████    | 337/553 [01:14<00:47,  4.55it/s, ce=0.4950, gf=0.0034, loss=0.4967]
[Train]:  61%|██████    | 337/553 [01:14<00:47,  4.55it/s, ce=0.4938, gf=0.0034, loss=0.4955]
[Train]:  61%|██████    | 338/553 [01:14<00:48,  4.47it/s, ce=0.4938, gf=0.0034, loss=0.4955]
[Train]:  61%|██████    | 338/553 [01:14<00:48,  4.47it/s, ce=0.4936, gf=0.0034, loss=0.4953]
[Train]:  61%|██████▏   | 339/553 [01:14<00:46,  4.56it/s, ce=0.4936, gf=0.0034, loss=0.4953]
[Train]:  61%|██████▏   | 339/553 [01:15<00:46,  4.56it/s, ce=0.4931, gf=0.0034, loss=0.4948]
[Train]:  61%|██████▏   | 340/553 [01:15<00:47,  4.48it/s, ce=0.4931, gf=0.0034, loss=0.4948]
[Train]:  61%|██████▏   | 340/553 [01:15<00:47,  4.48it/s, ce=0.4920, gf=0.0034, loss=0.4937]
[Train]:  62%|██████▏   | 341/553 [01:15<00:46,  4.59it/s, ce=0.4920, gf=0.0034, loss=0.4937]
[Train]:  62%|██████▏   | 341/553 [01:15<00:46,  4.59it/s, ce=0.4909, gf=0.0034, loss=0.4926]
[Train]:  62%|██████▏   | 342/553 [01:15<00:46,  4.50it/s, ce=0.4909, gf=0.0034, loss=0.4926]
[Train]:  62%|██████▏   | 342/553 [01:15<00:46,  4.50it/s, ce=0.4899, gf=0.0034, loss=0.4916]
[Train]:  62%|██████▏   | 343/553 [01:15<00:45,  4.60it/s, ce=0.4899, gf=0.0034, loss=0.4916]
[Train]:  62%|██████▏   | 343/553 [01:16<00:45,  4.60it/s, ce=0.4890, gf=0.0034, loss=0.4907]
[Train]:  62%|██████▏   | 344/553 [01:16<00:46,  4.51it/s, ce=0.4890, gf=0.0034, loss=0.4907]
[Train]:  62%|██████▏   | 344/553 [01:16<00:46,  4.51it/s, ce=0.4879, gf=0.0034, loss=0.4896]
[Train]:  62%|██████▏   | 345/553 [01:16<00:45,  4.60it/s, ce=0.4879, gf=0.0034, loss=0.4896]
[Train]:  62%|██████▏   | 345/553 [01:16<00:45,  4.60it/s, ce=0.4870, gf=0.0034, loss=0.4887]
[Train]:  63%|██████▎   | 346/553 [01:16<00:45,  4.51it/s, ce=0.4870, gf=0.0034, loss=0.4887]
[Train]:  63%|██████▎   | 346/553 [01:16<00:45,  4.51it/s, ce=0.4866, gf=0.0035, loss=0.4883]
[Train]:  63%|██████▎   | 347/553 [01:16<00:44,  4.60it/s, ce=0.4866, gf=0.0035, loss=0.4883]
[Train]:  63%|██████▎   | 347/553 [01:16<00:44,  4.60it/s, ce=0.4854, gf=0.0035, loss=0.4872]
[Train]:  63%|██████▎   | 348/553 [01:16<00:45,  4.50it/s, ce=0.4854, gf=0.0035, loss=0.4872]
[Train]:  63%|██████▎   | 348/553 [01:17<00:45,  4.50it/s, ce=0.4845, gf=0.0035, loss=0.4862]
[Train]:  63%|██████▎   | 349/553 [01:17<00:44,  4.60it/s, ce=0.4845, gf=0.0035, loss=0.4862]
[Train]:  63%|██████▎   | 349/553 [01:17<00:44,  4.60it/s, ce=0.4834, gf=0.0035, loss=0.4852]
[Train]:  63%|██████▎   | 350/553 [01:17<00:45,  4.49it/s, ce=0.4834, gf=0.0035, loss=0.4852]
[Train]:  63%|██████▎   | 350/553 [01:17<00:45,  4.49it/s, ce=0.4825, gf=0.0035, loss=0.4843]
[Train]:  63%|██████▎   | 351/553 [01:17<00:44,  4.58it/s, ce=0.4825, gf=0.0035, loss=0.4843]
[Train]:  63%|██████▎   | 351/553 [01:17<00:44,  4.58it/s, ce=0.4814, gf=0.0035, loss=0.4831]
[Train]:  64%|██████▎   | 352/553 [01:17<00:44,  4.48it/s, ce=0.4814, gf=0.0035, loss=0.4831]
[Train]:  64%|██████▎   | 352/553 [01:17<00:44,  4.48it/s, ce=0.4812, gf=0.0035, loss=0.4829]
[Train]:  64%|██████▍   | 353/553 [01:17<00:43,  4.58it/s, ce=0.4812, gf=0.0035, loss=0.4829]
[Train]:  64%|██████▍   | 353/553 [01:18<00:43,  4.58it/s, ce=0.4802, gf=0.0035, loss=0.4820]
[Train]:  64%|██████▍   | 354/553 [01:18<00:44,  4.51it/s, ce=0.4802, gf=0.0035, loss=0.4820]
[Train]:  64%|██████▍   | 354/553 [01:18<00:44,  4.51it/s, ce=0.4794, gf=0.0035, loss=0.4811]
[Train]:  64%|██████▍   | 355/553 [01:18<00:43,  4.60it/s, ce=0.4794, gf=0.0035, loss=0.4811]
[Train]:  64%|██████▍   | 355/553 [01:18<00:43,  4.60it/s, ce=0.4787, gf=0.0035, loss=0.4804]
[Train]:  64%|██████▍   | 356/553 [01:18<00:43,  4.51it/s, ce=0.4787, gf=0.0035, loss=0.4804]
[Train]:  64%|██████▍   | 356/553 [01:18<00:43,  4.51it/s, ce=0.4779, gf=0.0035, loss=0.4797]
[Train]:  65%|██████▍   | 357/553 [01:18<00:42,  4.62it/s, ce=0.4779, gf=0.0035, loss=0.4797]
[Train]:  65%|██████▍   | 357/553 [01:19<00:42,  4.62it/s, ce=0.4773, gf=0.0034, loss=0.4790]
[Train]:  65%|██████▍   | 358/553 [01:19<00:43,  4.52it/s, ce=0.4773, gf=0.0034, loss=0.4790]
[Train]:  65%|██████▍   | 358/553 [01:19<00:43,  4.52it/s, ce=0.4760, gf=0.0034, loss=0.4777]
[Train]:  65%|██████▍   | 359/553 [01:19<00:42,  4.60it/s, ce=0.4760, gf=0.0034, loss=0.4777]
[Train]:  65%|██████▍   | 359/553 [01:19<00:42,  4.60it/s, ce=0.4754, gf=0.0035, loss=0.4771]
[Train]:  65%|██████▌   | 360/553 [01:19<00:43,  4.48it/s, ce=0.4754, gf=0.0035, loss=0.4771]
[Train]:  65%|██████▌   | 360/553 [01:19<00:43,  4.48it/s, ce=0.4749, gf=0.0036, loss=0.4768]
[Train]:  65%|██████▌   | 361/553 [01:19<00:41,  4.57it/s, ce=0.4749, gf=0.0036, loss=0.4768]
[Train]:  65%|██████▌   | 361/553 [01:19<00:41,  4.57it/s, ce=0.4740, gf=0.0036, loss=0.4758]
[Train]:  65%|██████▌   | 362/553 [01:19<00:42,  4.49it/s, ce=0.4740, gf=0.0036, loss=0.4758]
[Train]:  65%|██████▌   | 362/553 [01:20<00:42,  4.49it/s, ce=0.4727, gf=0.0036, loss=0.4745]
[Train]:  66%|██████▌   | 363/553 [01:20<00:41,  4.55it/s, ce=0.4727, gf=0.0036, loss=0.4745]
[Train]:  66%|██████▌   | 363/553 [01:20<00:41,  4.55it/s, ce=0.4715, gf=0.0036, loss=0.4733]
[Train]:  66%|██████▌   | 364/553 [01:20<00:42,  4.44it/s, ce=0.4715, gf=0.0036, loss=0.4733]
[Train]:  66%|██████▌   | 364/553 [01:20<00:42,  4.44it/s, ce=0.4705, gf=0.0036, loss=0.4723]
[Train]:  66%|██████▌   | 365/553 [01:20<00:41,  4.55it/s, ce=0.4705, gf=0.0036, loss=0.4723]
[Train]:  66%|██████▌   | 365/553 [01:20<00:41,  4.55it/s, ce=0.4710, gf=0.0038, loss=0.4729]
[Train]:  66%|██████▌   | 366/553 [01:20<00:41,  4.48it/s, ce=0.4710, gf=0.0038, loss=0.4729]
[Train]:  66%|██████▌   | 366/553 [01:21<00:41,  4.48it/s, ce=0.4701, gf=0.0037, loss=0.4720]
[Train]:  66%|██████▋   | 367/553 [01:21<00:40,  4.57it/s, ce=0.4701, gf=0.0037, loss=0.4720]
[Train]:  66%|██████▋   | 367/553 [01:21<00:40,  4.57it/s, ce=0.4689, gf=0.0037, loss=0.4708]
[Train]:  67%|██████▋   | 368/553 [01:21<00:41,  4.43it/s, ce=0.4689, gf=0.0037, loss=0.4708]
[Train]:  67%|██████▋   | 368/553 [01:21<00:41,  4.43it/s, ce=0.4680, gf=0.0037, loss=0.4699]
[Train]:  67%|██████▋   | 369/553 [01:21<00:40,  4.55it/s, ce=0.4680, gf=0.0037, loss=0.4699]
[Train]:  67%|██████▋   | 369/553 [01:21<00:40,  4.55it/s, ce=0.4671, gf=0.0037, loss=0.4689]
[Train]:  67%|██████▋   | 370/553 [01:21<00:40,  4.47it/s, ce=0.4671, gf=0.0037, loss=0.4689]
[Train]:  67%|██████▋   | 370/553 [01:21<00:40,  4.47it/s, ce=0.4672, gf=0.0037, loss=0.4690]
[Train]:  67%|██████▋   | 371/553 [01:21<00:40,  4.50it/s, ce=0.4672, gf=0.0037, loss=0.4690]
[Train]:  67%|██████▋   | 371/553 [01:22<00:40,  4.50it/s, ce=0.4660, gf=0.0037, loss=0.4679]
[Train]:  67%|██████▋   | 372/553 [01:22<00:41,  4.40it/s, ce=0.4660, gf=0.0037, loss=0.4679]
[Train]:  67%|██████▋   | 372/553 [01:22<00:41,  4.40it/s, ce=0.4656, gf=0.0037, loss=0.4674]
[Train]:  67%|██████▋   | 373/553 [01:22<00:40,  4.48it/s, ce=0.4656, gf=0.0037, loss=0.4674]
[Train]:  67%|██████▋   | 373/553 [01:22<00:40,  4.48it/s, ce=0.4646, gf=0.0037, loss=0.4664]
[Train]:  68%|██████▊   | 374/553 [01:22<00:41,  4.35it/s, ce=0.4646, gf=0.0037, loss=0.4664]
[Train]:  68%|██████▊   | 374/553 [01:22<00:41,  4.35it/s, ce=0.4637, gf=0.0037, loss=0.4655]
[Train]:  68%|██████▊   | 375/553 [01:22<00:39,  4.47it/s, ce=0.4637, gf=0.0037, loss=0.4655]
[Train]:  68%|██████▊   | 375/553 [01:23<00:39,  4.47it/s, ce=0.4627, gf=0.0037, loss=0.4646]
[Train]:  68%|██████▊   | 376/553 [01:23<00:40,  4.39it/s, ce=0.4627, gf=0.0037, loss=0.4646]
[Train]:  68%|██████▊   | 376/553 [01:23<00:40,  4.39it/s, ce=0.4616, gf=0.0037, loss=0.4635]
[Train]:  68%|██████▊   | 377/553 [01:23<00:39,  4.50it/s, ce=0.4616, gf=0.0037, loss=0.4635]
[Train]:  68%|██████▊   | 377/553 [01:23<00:39,  4.50it/s, ce=0.4610, gf=0.0037, loss=0.4629]
[Train]:  68%|██████▊   | 378/553 [01:23<00:39,  4.43it/s, ce=0.4610, gf=0.0037, loss=0.4629]
[Train]:  68%|██████▊   | 378/553 [01:23<00:39,  4.43it/s, ce=0.4608, gf=0.0038, loss=0.4627]
[Train]:  69%|██████▊   | 379/553 [01:23<00:38,  4.55it/s, ce=0.4608, gf=0.0038, loss=0.4627]
[Train]:  69%|██████▊   | 379/553 [01:24<00:38,  4.55it/s, ce=0.4598, gf=0.0038, loss=0.4617]
[Train]:  69%|██████▊   | 380/553 [01:24<00:38,  4.47it/s, ce=0.4598, gf=0.0038, loss=0.4617]
[Train]:  69%|██████▊   | 380/553 [01:24<00:38,  4.47it/s, ce=0.4587, gf=0.0038, loss=0.4606]
[Train]:  69%|██████▉   | 381/553 [01:24<00:38,  4.52it/s, ce=0.4587, gf=0.0038, loss=0.4606]
[Train]:  69%|██████▉   | 381/553 [01:24<00:38,  4.52it/s, ce=0.4581, gf=0.0038, loss=0.4600]
[Train]:  69%|██████▉   | 382/553 [01:24<00:38,  4.42it/s, ce=0.4581, gf=0.0038, loss=0.4600]
[Train]:  69%|██████▉   | 382/553 [01:24<00:38,  4.42it/s, ce=0.4572, gf=0.0038, loss=0.4591]
[Train]:  69%|██████▉   | 383/553 [01:24<00:37,  4.51it/s, ce=0.4572, gf=0.0038, loss=0.4591]
[Train]:  69%|██████▉   | 383/553 [01:24<00:37,  4.51it/s, ce=0.4562, gf=0.0039, loss=0.4581]
[Train]:  69%|██████▉   | 384/553 [01:24<00:38,  4.43it/s, ce=0.4562, gf=0.0039, loss=0.4581]
[Train]:  69%|██████▉   | 384/553 [01:25<00:38,  4.43it/s, ce=0.4556, gf=0.0039, loss=0.4575]
[Train]:  70%|██████▉   | 385/553 [01:25<00:36,  4.54it/s, ce=0.4556, gf=0.0039, loss=0.4575]
[Train]:  70%|██████▉   | 385/553 [01:25<00:36,  4.54it/s, ce=0.4551, gf=0.0039, loss=0.4571]
[Train]:  70%|██████▉   | 386/553 [01:25<00:37,  4.47it/s, ce=0.4551, gf=0.0039, loss=0.4571]
[Train]:  70%|██████▉   | 386/553 [01:25<00:37,  4.47it/s, ce=0.4547, gf=0.0039, loss=0.4567]
[Train]:  70%|██████▉   | 387/553 [01:25<00:36,  4.58it/s, ce=0.4547, gf=0.0039, loss=0.4567]
[Train]:  70%|██████▉   | 387/553 [01:25<00:36,  4.58it/s, ce=0.4537, gf=0.0039, loss=0.4556]
[Train]:  70%|███████   | 388/553 [01:25<00:36,  4.50it/s, ce=0.4537, gf=0.0039, loss=0.4556]
[Train]:  70%|███████   | 388/553 [01:25<00:36,  4.50it/s, ce=0.4526, gf=0.0039, loss=0.4545]
[Train]:  70%|███████   | 389/553 [01:25<00:35,  4.60it/s, ce=0.4526, gf=0.0039, loss=0.4545]
[Train]:  70%|███████   | 389/553 [01:26<00:35,  4.60it/s, ce=0.4516, gf=0.0038, loss=0.4535]
[Train]:  71%|███████   | 390/553 [01:26<00:36,  4.49it/s, ce=0.4516, gf=0.0038, loss=0.4535]
[Train]:  71%|███████   | 390/553 [01:26<00:36,  4.49it/s, ce=0.4516, gf=0.0040, loss=0.4536]
[Train]:  71%|███████   | 391/553 [01:26<00:35,  4.60it/s, ce=0.4516, gf=0.0040, loss=0.4536]
[Train]:  71%|███████   | 391/553 [01:26<00:35,  4.60it/s, ce=0.4511, gf=0.0040, loss=0.4531]
[Train]:  71%|███████   | 392/553 [01:26<00:35,  4.50it/s, ce=0.4511, gf=0.0040, loss=0.4531]
[Train]:  71%|███████   | 392/553 [01:26<00:35,  4.50it/s, ce=0.4506, gf=0.0040, loss=0.4526]
[Train]:  71%|███████   | 393/553 [01:26<00:34,  4.61it/s, ce=0.4506, gf=0.0040, loss=0.4526]
[Train]:  71%|███████   | 393/553 [01:27<00:34,  4.61it/s, ce=0.4496, gf=0.0040, loss=0.4516]
[Train]:  71%|███████   | 394/553 [01:27<00:35,  4.48it/s, ce=0.4496, gf=0.0040, loss=0.4516]
[Train]:  71%|███████   | 394/553 [01:27<00:35,  4.48it/s, ce=0.4489, gf=0.0039, loss=0.4508]
[Train]:  71%|███████▏  | 395/553 [01:27<00:34,  4.54it/s, ce=0.4489, gf=0.0039, loss=0.4508]
[Train]:  71%|███████▏  | 395/553 [01:27<00:34,  4.54it/s, ce=0.4480, gf=0.0040, loss=0.4500]
[Train]:  72%|███████▏  | 396/553 [01:27<00:35,  4.48it/s, ce=0.4480, gf=0.0040, loss=0.4500]
[Train]:  72%|███████▏  | 396/553 [01:27<00:35,  4.48it/s, ce=0.4472, gf=0.0039, loss=0.4492]
[Train]:  72%|███████▏  | 397/553 [01:27<00:34,  4.58it/s, ce=0.4472, gf=0.0039, loss=0.4492]
[Train]:  72%|███████▏  | 397/553 [01:27<00:34,  4.58it/s, ce=0.4475, gf=0.0040, loss=0.4495]
[Train]:  72%|███████▏  | 398/553 [01:27<00:34,  4.48it/s, ce=0.4475, gf=0.0040, loss=0.4495]
[Train]:  72%|███████▏  | 398/553 [01:28<00:34,  4.48it/s, ce=0.4472, gf=0.0040, loss=0.4492]
[Train]:  72%|███████▏  | 399/553 [01:28<00:33,  4.57it/s, ce=0.4472, gf=0.0040, loss=0.4492]
[Train]:  72%|███████▏  | 399/553 [01:28<00:33,  4.57it/s, ce=0.4469, gf=0.0040, loss=0.4489]
[Train]:  72%|███████▏  | 400/553 [01:28<00:34,  4.49it/s, ce=0.4469, gf=0.0040, loss=0.4489]
[Train]:  72%|███████▏  | 400/553 [01:28<00:34,  4.49it/s, ce=0.4469, gf=0.0040, loss=0.4489]
[Train]:  73%|███████▎  | 401/553 [01:28<00:33,  4.60it/s, ce=0.4469, gf=0.0040, loss=0.4489]
[Train]:  73%|███████▎  | 401/553 [01:28<00:33,  4.60it/s, ce=0.4461, gf=0.0040, loss=0.4481]
[Train]:  73%|███████▎  | 402/553 [01:28<00:33,  4.51it/s, ce=0.4461, gf=0.0040, loss=0.4481]
[Train]:  73%|███████▎  | 402/553 [01:29<00:33,  4.51it/s, ce=0.4452, gf=0.0040, loss=0.4472]
[Train]:  73%|███████▎  | 403/553 [01:29<00:32,  4.60it/s, ce=0.4452, gf=0.0040, loss=0.4472]
[Train]:  73%|███████▎  | 403/553 [01:29<00:32,  4.60it/s, ce=0.4446, gf=0.0040, loss=0.4466]
[Train]:  73%|███████▎  | 404/553 [01:29<00:33,  4.51it/s, ce=0.4446, gf=0.0040, loss=0.4466]
[Train]:  73%|███████▎  | 404/553 [01:29<00:33,  4.51it/s, ce=0.4436, gf=0.0040, loss=0.4456]
[Train]:  73%|███████▎  | 405/553 [01:29<00:32,  4.61it/s, ce=0.4436, gf=0.0040, loss=0.4456]
[Train]:  73%|███████▎  | 405/553 [01:29<00:32,  4.61it/s, ce=0.4426, gf=0.0040, loss=0.4446]
[Train]:  73%|███████▎  | 406/553 [01:29<00:32,  4.53it/s, ce=0.4426, gf=0.0040, loss=0.4446]
[Train]:  73%|███████▎  | 406/553 [01:29<00:32,  4.53it/s, ce=0.4415, gf=0.0040, loss=0.4435]
[Train]:  74%|███████▎  | 407/553 [01:29<00:31,  4.61it/s, ce=0.4415, gf=0.0040, loss=0.4435]
[Train]:  74%|███████▎  | 407/553 [01:30<00:31,  4.61it/s, ce=0.4406, gf=0.0040, loss=0.4426]
[Train]:  74%|███████▍  | 408/553 [01:30<00:32,  4.50it/s, ce=0.4406, gf=0.0040, loss=0.4426]
[Train]:  74%|███████▍  | 408/553 [01:30<00:32,  4.50it/s, ce=0.4404, gf=0.0040, loss=0.4424]
[Train]:  74%|███████▍  | 409/553 [01:30<00:31,  4.58it/s, ce=0.4404, gf=0.0040, loss=0.4424]
[Train]:  74%|███████▍  | 409/553 [01:30<00:31,  4.58it/s, ce=0.4396, gf=0.0040, loss=0.4416]
[Train]:  74%|███████▍  | 410/553 [01:30<00:31,  4.50it/s, ce=0.4396, gf=0.0040, loss=0.4416]
[Train]:  74%|███████▍  | 410/553 [01:30<00:31,  4.50it/s, ce=0.4387, gf=0.0040, loss=0.4407]
[Train]:  74%|███████▍  | 411/553 [01:30<00:30,  4.60it/s, ce=0.4387, gf=0.0040, loss=0.4407]
[Train]:  74%|███████▍  | 411/553 [01:31<00:30,  4.60it/s, ce=0.4378, gf=0.0039, loss=0.4397]
[Train]:  75%|███████▍  | 412/553 [01:31<00:31,  4.51it/s, ce=0.4378, gf=0.0039, loss=0.4397]
[Train]:  75%|███████▍  | 412/553 [01:31<00:31,  4.51it/s, ce=0.4368, gf=0.0039, loss=0.4388]
[Train]:  75%|███████▍  | 413/553 [01:31<00:30,  4.60it/s, ce=0.4368, gf=0.0039, loss=0.4388]
[Train]:  75%|███████▍  | 413/553 [01:31<00:30,  4.60it/s, ce=0.4364, gf=0.0039, loss=0.4384]
[Train]:  75%|███████▍  | 414/553 [01:31<00:30,  4.51it/s, ce=0.4364, gf=0.0039, loss=0.4384]
[Train]:  75%|███████▍  | 414/553 [01:31<00:30,  4.51it/s, ce=0.4354, gf=0.0039, loss=0.4374]
[Train]:  75%|███████▌  | 415/553 [01:31<00:29,  4.61it/s, ce=0.4354, gf=0.0039, loss=0.4374]
[Train]:  75%|███████▌  | 415/553 [01:31<00:29,  4.61it/s, ce=0.4344, gf=0.0039, loss=0.4364]
[Train]:  75%|███████▌  | 416/553 [01:31<00:30,  4.48it/s, ce=0.4344, gf=0.0039, loss=0.4364]
[Train]:  75%|███████▌  | 416/553 [01:32<00:30,  4.48it/s, ce=0.4334, gf=0.0039, loss=0.4354]
[Train]:  75%|███████▌  | 417/553 [01:32<00:29,  4.58it/s, ce=0.4334, gf=0.0039, loss=0.4354]
[Train]:  75%|███████▌  | 417/553 [01:32<00:29,  4.58it/s, ce=0.4330, gf=0.0039, loss=0.4350]
[Train]:  76%|███████▌  | 418/553 [01:32<00:29,  4.51it/s, ce=0.4330, gf=0.0039, loss=0.4350]
[Train]:  76%|███████▌  | 418/553 [01:32<00:29,  4.51it/s, ce=0.4324, gf=0.0039, loss=0.4343]
[Train]:  76%|███████▌  | 419/553 [01:32<00:29,  4.61it/s, ce=0.4324, gf=0.0039, loss=0.4343]
[Train]:  76%|███████▌  | 419/553 [01:32<00:29,  4.61it/s, ce=0.4322, gf=0.0039, loss=0.4341]
[Train]:  76%|███████▌  | 420/553 [01:32<00:29,  4.53it/s, ce=0.4322, gf=0.0039, loss=0.4341]
[Train]:  76%|███████▌  | 420/553 [01:33<00:29,  4.53it/s, ce=0.4320, gf=0.0039, loss=0.4339]
[Train]:  76%|███████▌  | 421/553 [01:33<00:28,  4.61it/s, ce=0.4320, gf=0.0039, loss=0.4339]
[Train]:  76%|███████▌  | 421/553 [01:33<00:28,  4.61it/s, ce=0.4311, gf=0.0039, loss=0.4330]
[Train]:  76%|███████▋  | 422/553 [01:33<00:28,  4.52it/s, ce=0.4311, gf=0.0039, loss=0.4330]
[Train]:  76%|███████▋  | 422/553 [01:33<00:28,  4.52it/s, ce=0.4304, gf=0.0039, loss=0.4323]
[Train]:  76%|███████▋  | 423/553 [01:33<00:28,  4.61it/s, ce=0.4304, gf=0.0039, loss=0.4323]
[Train]:  76%|███████▋  | 423/553 [01:33<00:28,  4.61it/s, ce=0.4297, gf=0.0039, loss=0.4317]
[Train]:  77%|███████▋  | 424/553 [01:33<00:28,  4.50it/s, ce=0.4297, gf=0.0039, loss=0.4317]
[Train]:  77%|███████▋  | 424/553 [01:33<00:28,  4.50it/s, ce=0.4288, gf=0.0039, loss=0.4307]
[Train]:  77%|███████▋  | 425/553 [01:33<00:27,  4.57it/s, ce=0.4288, gf=0.0039, loss=0.4307]
[Train]:  77%|███████▋  | 425/553 [01:34<00:27,  4.57it/s, ce=0.4278, gf=0.0039, loss=0.4298]
[Train]:  77%|███████▋  | 426/553 [01:34<00:28,  4.49it/s, ce=0.4278, gf=0.0039, loss=0.4298]
[Train]:  77%|███████▋  | 426/553 [01:34<00:28,  4.49it/s, ce=0.4278, gf=0.0039, loss=0.4298]
[Train]:  77%|███████▋  | 427/553 [01:34<00:27,  4.59it/s, ce=0.4278, gf=0.0039, loss=0.4298]
[Train]:  77%|███████▋  | 427/553 [01:34<00:27,  4.59it/s, ce=0.4277, gf=0.0041, loss=0.4298]
